GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,RES_ONLYA,TRUSTA,AIANHHA,AITSCEA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,METDIVA,CSAA,NECTAA,NECTADIVA,CNECTAA,UAA,URBRURALA,CDA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,IFC001
"G2101190","2010","3","6","Kentucky","21","Knott County","119",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Knott County",,7461
"G2101210","2010","3","6","Kentucky","21","Knox County","121",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Knox County",,14485
"G2101230","2010","3","6","Kentucky","21","Larue County","123",,,,,,,,,,,,,,"21060","99999","350",,,,,,,,,,,,,,"Larue County",,6172
"G2101250","2010","3","6","Kentucky","21","Laurel County","125",,,,,,,,,,,,,,"30940","99999","202",,,,,,,,,,,,,,"Laurel County",,25446
"G2101270","2010","3","6","Kentucky","21","Lawrence County","127",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lawrence County",,7286
"G2101290","2010","3","6","Kentucky","21","Lee County","129",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lee County",,3436
"G2101310","2010","3","6","Kentucky","21","Leslie County","131",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Leslie County",,5278
"G2101330","2010","3","6","Kentucky","21","Letcher County","133",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Letcher County",,11601
"G2101350","2010","3","6","Kentucky","21","Lewis County","135",,,,,,,,,,,,,,"32500","99999","999",,,,,,,,,,,,,,"Lewis County",,6481
"G2101370","2010","3","6","Kentucky","21","Lincoln County","137",,,,,,,,,,,,,,"19220","99999","999",,,,,,,,,,,,,,"Lincoln County",,10819
"G2101390","2010","3","6","Kentucky","21","Livingston County","139",,,,,,,,,,,,,,"37140","99999","424",,,,,,,,,,,,,,"Livingston County",,4824
"G2101410","2010","3","6","Kentucky","21","Logan County","141",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Logan County",,12339
"G2101430","2010","3","6","Kentucky","21","Lyon County","143",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lyon County",,4791
"G2101450","2010","3","6","Kentucky","21","McCracken County","145",,,,,,,,,,,,,,"37140","99999","424",,,,,,,,,,,,,,"McCracken County",,31079
"G2101470","2010","3","6","Kentucky","21","McCreary County","147",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"McCreary County",,7507
"G2101490","2010","3","6","Kentucky","21","McLean County","149",,,,,,,,,,,,,,"36980","99999","999",,,,,,,,,,,,,,"McLean County",,4264
"G2101510","2010","3","6","Kentucky","21","Madison County","151",,,,,,,,,,,,,,"40080","99999","336",,,,,,,,,,,,,,"Madison County",,35043
"G2101530","2010","3","6","Kentucky","21","Magoffin County","153",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Magoffin County",,5950
"G2101550","2010","3","6","Kentucky","21","Marion County","155",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Marion County",,8182
"G2101570","2010","3","6","Kentucky","21","Marshall County","157",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Marshall County",,15748
"G2101590","2010","3","6","Kentucky","21","Martin County","159",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Martin County",,5164
"G2101610","2010","3","6","Kentucky","21","Mason County","161",,,,,,,,,,,,,,"32500","99999","999",,,,,,,,,,,,,,"Mason County",,8105
"G2101630","2010","3","6","Kentucky","21","Meade County","163",,,,,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,,,"Meade County",,11762
"G2101650","2010","3","6","Kentucky","21","Menifee County","165",,,,,,,,,,,,,,"34460","99999","336",,,,,,,,,,,,,,"Menifee County",,3744
"G2101670","2010","3","6","Kentucky","21","Mercer County","167",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Mercer County",,9941
"G2101690","2010","3","6","Kentucky","21","Metcalfe County","169",,,,,,,,,,,,,,"23980","99999","999",,,,,,,,,,,,,,"Metcalfe County",,4681
"G2101710","2010","3","6","Kentucky","21","Monroe County","171",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Monroe County",,5204
"G2101730","2010","3","6","Kentucky","21","Montgomery County","173",,,,,,,,,,,,,,"34460","99999","336",,,,,,,,,,,,,,"Montgomery County",,11699
"G2101750","2010","3","6","Kentucky","21","Morgan County","175",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Morgan County",,5830
"G2101770","2010","3","6","Kentucky","21","Muhlenberg County","177",,,,,,,,,,,,,,"16420","99999","999",,,,,,,,,,,,,,"Muhlenberg County",,13699
"G2101790","2010","3","6","Kentucky","21","Nelson County","179",,,,,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,,,"Nelson County",,18075
"G2101810","2010","3","6","Kentucky","21","Nicholas County","181",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Nicholas County",,3261
"G2101830","2010","3","6","Kentucky","21","Ohio County","183",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Ohio County",,10219
"G2101850","2010","3","6","Kentucky","21","Oldham County","185",,,,,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,,,"Oldham County",,20688
"G2101870","2010","3","6","Kentucky","21","Owen County","187",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Owen County",,5634
"G2101890","2010","3","6","Kentucky","21","Owsley County","189",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Owsley County",,2328
"G2101910","2010","3","6","Kentucky","21","Pendleton County","191",,,,,,,,,,,,,,"17140","99999","178",,,,,,,,,,,,,,"Pendleton County",,6339
"G2101930","2010","3","6","Kentucky","21","Perry County","193",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Perry County",,12791
"G2101950","2010","3","6","Kentucky","21","Pike County","195",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Pike County",,30304
"G2101970","2010","3","6","Kentucky","21","Powell County","197",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Powell County",,5598
"G2101990","2010","3","6","Kentucky","21","Pulaski County","199",,,,,,,,,,,,,,"43700","99999","999",,,,,,,,,,,,,,"Pulaski County",,31443
"G2102010","2010","3","6","Kentucky","21","Robertson County","201",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Robertson County",,1095
"G2102030","2010","3","6","Kentucky","21","Rockcastle County","203",,,,,,,,,,,,,,"40080","99999","336",,,,,,,,,,,,,,"Rockcastle County",,7703
"G2102050","2010","3","6","Kentucky","21","Rowan County","205",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Rowan County",,10102
"G2102070","2010","3","6","Kentucky","21","Russell County","207",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Russell County",,9993
"G2102090","2010","3","6","Kentucky","21","Scott County","209",,,,,,,,,,,,,,"30460","99999","336",,,,,,,,,,,,,,"Scott County",,19303
"G2102110","2010","3","6","Kentucky","21","Shelby County","211",,,,,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,,,"Shelby County",,16606
"G2102130","2010","3","6","Kentucky","21","Simpson County","213",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Simpson County",,7435
"G2102150","2010","3","6","Kentucky","21","Spencer County","215",,,,,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,,,"Spencer County",,6704
"G2102170","2010","3","6","Kentucky","21","Taylor County","217",,,,,,,,,,,,,,"15820","99999","999",,,,,,,,,,,,,,"Taylor County",,10864
"G2102190","2010","3","6","Kentucky","21","Todd County","219",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Todd County",,5286
"G2102210","2010","3","6","Kentucky","21","Trigg County","221",,,,,,,,,,,,,,"17300","99999","999",,,,,,,,,,,,,,"Trigg County",,7810
"G2102230","2010","3","6","Kentucky","21","Trimble County","223",,,,,,,,,,,,,,"31140","99999","350",,,,,,,,,,,,,,"Trimble County",,3930
"G2102250","2010","3","6","Kentucky","21","Union County","225",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Union County",,6141
"G2102270","2010","3","6","Kentucky","21","Warren County","227",,,,,,,,,,,,,,"14540","99999","999",,,,,,,,,,,,,,"Warren County",,47223
"G2102290","2010","3","6","Kentucky","21","Washington County","229",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Washington County",,5044
"G2102310","2010","3","6","Kentucky","21","Wayne County","231",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wayne County",,10942
"G2102330","2010","3","6","Kentucky","21","Webster County","233",,,,,,,,,,,,,,"21780","99999","999",,,,,,,,,,,,,,"Webster County",,5936
"G2102350","2010","3","6","Kentucky","21","Whitley County","235",,,,,,,,,,,,,,"18340","99999","202",,,,,,,,,,,,,,"Whitley County",,15166
"G2102370","2010","3","6","Kentucky","21","Wolfe County","237",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Wolfe County",,3660
"G2102390","2010","3","6","Kentucky","21","Woodford County","239",,,,,,,,,,,,,,"30460","99999","336",,,,,,,,,,,,,,"Woodford County",,10711
"G2200010","2010","3","7","Louisiana","22","Acadia Parish","001",,,,,,,,,,,,,,"18940","99999","318",,,,,,,,,,,,,,"Acadia Parish",,25387
"G2200030","2010","3","7","Louisiana","22","Allen Parish","003",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Allen Parish",,9733
"G2200050","2010","3","7","Louisiana","22","Ascension Parish","005",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"Ascension Parish",,40784
"G2200070","2010","3","7","Louisiana","22","Assumption Parish","007",,,,,,,,,,,,,,"38200","99999","132",,,,,,,,,,,,,,"Assumption Parish",,10351
"G2200090","2010","3","7","Louisiana","22","Avoyelles Parish","009",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Avoyelles Parish",,18042
"G2200110","2010","3","7","Louisiana","22","Beauregard Parish","011",,,,,,,,,,,,,,"19760","99999","256",,,,,,,,,,,,,,"Beauregard Parish",,15040
"G2200130","2010","3","7","Louisiana","22","Bienville Parish","013",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Bienville Parish",,7718
"G2200150","2010","3","7","Louisiana","22","Bossier Parish","015",,,,,,,,,,,,,,"43340","99999","508",,,,,,,,,,,,,,"Bossier Parish",,49351
"G2200170","2010","3","7","Louisiana","22","Caddo Parish","017",,,,,,,,,,,,,,"43340","99999","508",,,,,,,,,,,,,,"Caddo Parish",,112028
"G2200190","2010","3","7","Louisiana","22","Calcasieu Parish","019",,,,,,,,,,,,,,"29340","99999","324",,,,,,,,,,,,,,"Calcasieu Parish",,82058
"G2200210","2010","3","7","Louisiana","22","Caldwell Parish","021",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Caldwell Parish",,4994
"G2200230","2010","3","7","Louisiana","22","Cameron Parish","023",,,,,,,,,,,,,,"29340","99999","324",,,,,,,,,,,,,,"Cameron Parish",,3593
"G2200250","2010","3","7","Louisiana","22","Catahoula Parish","025",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Catahoula Parish",,4877
"G2200270","2010","3","7","Louisiana","22","Claiborne Parish","027",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Claiborne Parish",,7761
"G2200290","2010","3","7","Louisiana","22","Concordia Parish","029",,,,,,,,,,,,,,"35020","99999","999",,,,,,,,,,,,,,"Concordia Parish",,9383
"G2200310","2010","3","7","Louisiana","22","De Soto Parish","031",,,,,,,,,,,,,,"43340","99999","508",,,,,,,,,,,,,,"De Soto Parish",,12290
"G2200330","2010","3","7","Louisiana","22","East Baton Rouge Parish","033",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"East Baton Rouge Parish",,187353
"G2200350","2010","3","7","Louisiana","22","East Carroll Parish","035",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"East Carroll Parish",,2904
"G2200370","2010","3","7","Louisiana","22","East Feliciana Parish","037",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"East Feliciana Parish",,8014
"G2200390","2010","3","7","Louisiana","22","Evangeline Parish","039",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Evangeline Parish",,14662
"G2200410","2010","3","7","Louisiana","22","Franklin Parish","041",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Franklin Parish",,9034
"G2200430","2010","3","7","Louisiana","22","Grant Parish","043",,,,,,,,,,,,,,"10780","99999","999",,,,,,,,,,,,,,"Grant Parish",,8886
"G2200450","2010","3","7","Louisiana","22","Iberia Parish","045",,,,,,,,,,,,,,"35340","99999","318",,,,,,,,,,,,,,"Iberia Parish",,29698
"G2200470","2010","3","7","Louisiana","22","Iberville Parish","047",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"Iberville Parish",,12707
"G2200490","2010","3","7","Louisiana","22","Jackson Parish","049",,,,,,,,,,,,,,"40820","99999","999",,,,,,,,,,,,,,"Jackson Parish",,7680
"G2200510","2010","3","7","Louisiana","22","Jefferson Parish","051",,,,,,,,,,,,,,"35380","99999","406",,,,,,,,,,,,,,"Jefferson Parish",,189135
"G2200530","2010","3","7","Louisiana","22","Jefferson Davis Parish","053",,,,,,,,,,,,,,"27660","99999","324",,,,,,,,,,,,,,"Jefferson Davis Parish",,13306
"G2200550","2010","3","7","Louisiana","22","Lafayette Parish","055",,,,,,,,,,,,,,"29180","99999","318",,,,,,,,,,,,,,"Lafayette Parish",,93656
"G2200570","2010","3","7","Louisiana","22","Lafourche Parish","057",,,,,,,,,,,,,,"26380","99999","999",,,,,,,,,,,,,,"Lafourche Parish",,38582
"G2200590","2010","3","7","Louisiana","22","La Salle Parish","059",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"La Salle Parish",,6560
"G2200610","2010","3","7","Louisiana","22","Lincoln Parish","061",,,,,,,,,,,,,,"40820","99999","999",,,,,,,,,,,,,,"Lincoln Parish",,19479
"G2200630","2010","3","7","Louisiana","22","Livingston Parish","063",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"Livingston Parish",,50170
"G2200650","2010","3","7","Louisiana","22","Madison Parish","065",,,,,,,,,,,,,,"45260","99999","999",,,,,,,,,,,,,,"Madison Parish",,4804
"G2200670","2010","3","7","Louisiana","22","Morehouse Parish","067",,,,,,,,,,,,,,"12820","99999","384",,,,,,,,,,,,,,"Morehouse Parish",,12423
"G2200690","2010","3","7","Louisiana","22","Natchitoches Parish","069",,,,,,,,,,,,,,"35060","99999","999",,,,,,,,,,,,,,"Natchitoches Parish",,18587
"G2200710","2010","3","7","Louisiana","22","Orleans Parish","071",,,,,,,,,,,,,,"35380","99999","406",,,,,,,,,,,,,,"Orleans Parish",,189896
"G2200730","2010","3","7","Louisiana","22","Ouachita Parish","073",,,,,,,,,,,,,,"33740","99999","384",,,,,,,,,,,,,,"Ouachita Parish",,64481
"G2200750","2010","3","7","Louisiana","22","Plaquemines Parish","075",,,,,,,,,,,,,,"35380","99999","406",,,,,,,,,,,,,,"Plaquemines Parish",,9596
"G2200770","2010","3","7","Louisiana","22","Pointe Coupee Parish","077",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"Pointe Coupee Parish",,11130
"G2200790","2010","3","7","Louisiana","22","Rapides Parish","079",,,,,,,,,,,,,,"10780","99999","999",,,,,,,,,,,,,,"Rapides Parish",,55684
"G2200810","2010","3","7","Louisiana","22","Red River Parish","081",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Red River Parish",,4128
"G2200830","2010","3","7","Louisiana","22","Richland Parish","083",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Richland Parish",,8621
"G2200850","2010","3","7","Louisiana","22","Sabine Parish","085",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Sabine Parish",,14130
"G2200870","2010","3","7","Louisiana","22","St. Bernard Parish","087",,,,,,,,,,,,,,"35380","99999","406",,,,,,,,,,,,,,"St. Bernard Parish",,16794
"G2200890","2010","3","7","Louisiana","22","St. Charles Parish","089",,,,,,,,,,,,,,"35380","99999","406",,,,,,,,,,,,,,"St. Charles Parish",,19896
"G2200910","2010","3","7","Louisiana","22","St. Helena Parish","091",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"St. Helena Parish",,5150
"G2200930","2010","3","7","Louisiana","22","St. James Parish","093",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"St. James Parish",,8455
"G2200950","2010","3","7","Louisiana","22","St. John the Baptist Parish","095",,,,,,,,,,,,,,"35380","99999","406",,,,,,,,,,,,,,"St. John the Baptist Parish",,17510
"G2200970","2010","3","7","Louisiana","22","St. Landry Parish","097",,,,,,,,,,,,,,"36660","99999","318",,,,,,,,,,,,,,"St. Landry Parish",,35692
"G2200990","2010","3","7","Louisiana","22","St. Martin Parish","099",,,,,,,,,,,,,,"29180","99999","318",,,,,,,,,,,,,,"St. Martin Parish",,21941
"G2201010","2010","3","7","Louisiana","22","St. Mary Parish","101",,,,,,,,,,,,,,"34020","99999","999",,,,,,,,,,,,,,"St. Mary Parish",,23028
"G2201030","2010","3","7","Louisiana","22","St. Tammany Parish","103",,,,,,,,,,,,,,"35380","99999","406",,,,,,,,,,,,,,"St. Tammany Parish",,95412
"G2201050","2010","3","7","Louisiana","22","Tangipahoa Parish","105",,,,,,,,,,,,,,"25220","99999","999",,,,,,,,,,,,,,"Tangipahoa Parish",,50073
"G2201070","2010","3","7","Louisiana","22","Tensas Parish","107",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Tensas Parish",,3357
"G2201090","2010","3","7","Louisiana","22","Terrebonne Parish","109",,,,,,,,,,,,,,"26380","99999","999",,,,,,,,,,,,,,"Terrebonne Parish",,43887
"G2201110","2010","3","7","Louisiana","22","Union Parish","111",,,,,,,,,,,,,,"33740","99999","384",,,,,,,,,,,,,,"Union Parish",,11346
"G2201130","2010","3","7","Louisiana","22","Vermilion Parish","113",,,,,,,,,,,,,,"10020","99999","318",,,,,,,,,,,,,,"Vermilion Parish",,25235
"G2201150","2010","3","7","Louisiana","22","Vernon Parish","115",,,,,,,,,,,,,,"22860","99999","256",,,,,,,,,,,,,,"Vernon Parish",,21433
"G2201170","2010","3","7","Louisiana","22","Washington Parish","117",,,,,,,,,,,,,,"14220","99999","406",,,,,,,,,,,,,,"Washington Parish",,21039
"G2201190","2010","3","7","Louisiana","22","Webster Parish","119",,,,,,,,,,,,,,"33380","99999","508",,,,,,,,,,,,,,"Webster Parish",,19336
"G2201210","2010","3","7","Louisiana","22","West Baton Rouge Parish","121",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"West Baton Rouge Parish",,9324
"G2201230","2010","3","7","Louisiana","22","West Carroll Parish","123",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"West Carroll Parish",,5046
"G2201250","2010","3","7","Louisiana","22","West Feliciana Parish","125",,,,,,,,,,,,,,"12940","99999","132",,,,,,,,,,,,,,"West Feliciana Parish",,5097
"G2201270","2010","3","7","Louisiana","22","Winn Parish","127",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Winn Parish",,7234
"G2300010","2010","1","1","Maine","23","Androscoggin County","001",,,,,,,,,,,,,,"30340","99999","438",,,,,,,,,,,,,,"Androscoggin County",,49090
"G2300030","2010","1","1","Maine","23","Aroostook County","003",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Aroostook County",,39529
"G2300050","2010","1","1","Maine","23","Cumberland County","005",,,,,,,,,,,,,,"38860","99999","438",,,,,,,,,,,,,,"Cumberland County",,138657
"G2300070","2010","1","1","Maine","23","Franklin County","007",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Franklin County",,21709
"G2300090","2010","1","1","Maine","23","Hancock County","009",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Hancock County",,40184
"G2300110","2010","1","1","Maine","23","Kennebec County","011",,,,,,,,,,,,,,"12300","99999","999",,,,,,,,,,,,,,"Kennebec County",,60972
"G2300130","2010","1","1","Maine","23","Knox County","013",,,,,,,,,,,,,,"40500","99999","999",,,,,,,,,,,,,,"Knox County",,23744
"G2300150","2010","1","1","Maine","23","Lincoln County","015",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Lincoln County",,23493
"G2300170","2010","1","1","Maine","23","Oxford County","017",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Oxford County",,36055
"G2300190","2010","1","1","Maine","23","Penobscot County","019",,,,,,,,,,,,,,"12620","99999","999",,,,,,,,,,,,,,"Penobscot County",,73860
"G2300210","2010","1","1","Maine","23","Piscataquis County","021",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Piscataquis County",,15340
"G2300230","2010","1","1","Maine","23","Sagadahoc County","023",,,,,,,,,,,,,,"38860","99999","438",,,,,,,,,,,,,,"Sagadahoc County",,18288
"G2300250","2010","1","1","Maine","23","Somerset County","025",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Somerset County",,30569
"G2300270","2010","1","1","Maine","23","Waldo County","027",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Waldo County",,21566
"G2300290","2010","1","1","Maine","23","Washington County","029",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Washington County",,23001
"G2300310","2010","1","1","Maine","23","York County","031",,,,,,,,,,,,,,"38860","99999","438",,,,,,,,,,,,,,"York County",,105773
"G2400010","2010","3","5","Maryland","24","Allegany County","001",,,,,,,,,,,,,,"19060","99999","999",,,,,,,,,,,,,,"Allegany County",,33311
"G2400030","2010","3","5","Maryland","24","Anne Arundel County","003",,,,,,,,,,,,,,"12580","99999","548",,,,,,,,,,,,,,"Anne Arundel County",,212562
"G2400050","2010","3","5","Maryland","24","Baltimore County","005",,,,,,,,,,,,,,"12580","99999","548",,,,,,,,,,,,,,"Baltimore County",,335622
"G2400090","2010","3","5","Maryland","24","Calvert County","009",,,,,,,,,,,,,,"47900","47894","548",,,,,,,,,,,,,,"Calvert County",,33780
"G2400110","2010","3","5","Maryland","24","Caroline County","011",,,,,,,,,,,,,,"99999","99999","999",,,,,,,,,,,,,,"Caroline County",,13482
