GISJOIN.x,YEAR,STATE,STATEA,COUNTY.x,COUNTYA,TRACTA,BLKGRPA,NAME_E,ADQSE001,ADQSE002,ADQSE003,ADQSE004,ADQSE005,ADQSE006,ADQSE007,ADQSE008,ADQSE009,ADQSE010,ADQSE011,NAME_M,ADQSM001,ADQSM002,ADQSM003,ADQSM004,ADQSM005,ADQSM006,ADQSM007,ADQSM008,ADQSM009,ADQSM010,ADQSM011,hu40,hu70,hu80,hu90,hu00,hu10,j70,j80,j90,j00,j10,i70,i80,i90,i00,i10,adj40a,adj70a,adj80a,adj90a,adj00a,adj10a,FID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,area,ham40,ham70,ham80,ham90,ham00,ham10,urb40,urb70,urb80,urb90,urb00,urb10
G13011301404042,2011-2015,Georgia,13,Fayette County,113,140404,2,"Block Group 2, Census Tract 1404.04, Fayette County, Georgia",1275,0,0,470,368,135,240,40,0,22,0,"Block Group 2, Census Tract 1404.04, Fayette County, Georgia",179,13,13,157,112,82,100,38,13,34,13,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,62,302,437,805,1275,0,83.82068423122296,328.76165685830694,475.66299441883035,803.3307922180887,1276.6586892488954,77449,13,113,140404,2,131131404042,9467246,164344,33.4299068,-84.4701843,13709.5198377,9631586.68595,3.71877641012,0,22.53985585234961,88.40586811394188,127.90846825972024,216.02019148878227,343.30073885988196,0,0,0,0,1,1
G13011301404051,2011-2015,Georgia,13,Fayette County,113,140405,1,"Block Group 1, Census Tract 1404.05, Fayette County, Georgia",480,0,7,36,144,194,92,7,0,0,0,"Block Group 1, Census Tract 1404.05, Fayette County, Georgia",86,13,11,28,63,84,51,12,13,13,13,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,7,99,293,437,473,0,9.463625639009043,107.77286102308737,318.92278573161855,436.0938586326767,473.6153411880216,77450,13,113,140405,1,131131404051,10107262,295651,33.4004721,-84.4800003,17905.6728849,10402915.6461,4.0165881866,0,2.3561354063085824,26.83194194083312,79.40141506057243,108.57320650584934,117.91483696737455,0,0,0,0,0,0
G13011301404052,2011-2015,Georgia,13,Fayette County,113,140405,2,"Block Group 2, Census Tract 1404.05, Fayette County, Georgia",817,0,0,78,205,319,166,26,23,0,0,"Block Group 2, Census Tract 1404.05, Fayette County, Georgia",123,13,13,52,86,86,75,22,33,13,13,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,49,215,534,739,817,0,66.24537947306331,234.05217292892712,581.2449405484106,737.467646520705,818.0628620520373,77451,13,113,140405,2,131131404052,9818795,227079,33.4027255,-84.4548303,16111.9583448,10045876.8768,3.87873474708,0,17.079120845511373,60.34240240457972,149.8542639416075,190.1309820363167,210.9097206680332,0,0,0,0,0,1
G13011301404061,2011-2015,Georgia,13,Fayette County,113,140406,1,"Block Group 1, Census Tract 1404.06, Fayette County, Georgia",882,16,0,86,191,294,228,67,0,0,0,"Block Group 1, Census Tract 1404.06, Fayette County, Georgia",97,27,13,42,94,85,82,37,13,13,13,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,67,295,589,780,866,0,90.58041683051513,321.1413535536442,641.110992477554,778.3826309690797,867.1266077565047,77452,13,113,140406,1,131131404061,10791501,192279,33.465299,-84.3992194,18139.8836376,10983779.4563,4.24086095758,0,21.358968788781947,75.72550875068065,151.1747258140236,183.54353956778982,204.46947363521224,0,0,0,0,0,1
G13011301404062,2011-2015,Georgia,13,Fayette County,113,140406,2,"Block Group 2, Census Tract 1404.06, Fayette County, Georgia",706,0,0,134,175,133,134,130,0,0,0,"Block Group 2, Census Tract 1404.06, Fayette County, Georgia",100,13,13,68,89,63,75,51,13,13,13,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,130,264,397,572,706,0,175.75304758159652,287.3942960615663,432.12404756127154,570.8139293773252,706.9184585174276,77453,13,113,140406,2,131131404062,2501213,42503,33.4594378,-84.4449598,8511.5591823,2543713.19879,0.982133156892,0,178.95032496181489,292.62253702037424,439.98519399217264,581.1981047291886,719.7786303788985,0,0,1,1,1,1
G13011301404071,2011-2015,Georgia,13,Fayette County,113,140407,1,"Block Group 1, Census Tract 1404.07, Fayette County, Georgia",521,0,0,106,229,83,69,0,10,0,24,"Block Group 1, Census Tract 1404.07, Fayette County, Georgia",120,13,13,61,128,65,46,13,18,13,39,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,34,103,186,415,521,94.56,45.96618167518678,112.12732005432322,202.45610288764863,414.1394767335488,521.6777859597447,77454,13,113,140407,1,131131404071,9044646,226883,33.441202,-84.4078897,14876.1083216,9271530.1918,3.57975782051,26.41519475374126,12.840584190312095,31.32259937024139,56.555809928730085,115.68924421667924,145.72991026678517,0,0,0,0,0,0
G13011301404072,2011-2015,Georgia,13,Fayette County,113,140407,2,"Block Group 2, Census Tract 1404.07, Fayette County, Georgia",1472,0,0,224,648,317,167,28,10,30,48,"Block Group 2, Census Tract 1404.07, Fayette County, Georgia",154,13,13,96,158,139,113,46,20,48,61,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,116,283,600,1248,1472,189.12,156.82579630357844,308.0779764599366,653.0842028633826,1245.4122095505275,1473.914972999509,77455,13,113,140407,2,131131404072,3829705,37108,33.4434149,-84.431941,9056.49733534,3866815.72062,1.49298589661,126.67232853935137,105.04171315996344,206.35022551751084,437.4349445271299,834.1754683539759,987.2263203197072,0,0,1,1,1,1
G13011301404073,2011-2015,Georgia,13,Fayette County,113,140407,3,"Block Group 3, Census Tract 1404.07, Fayette County, Georgia",1208,0,0,252,200,284,375,48,29,0,20,"Block Group 3, Census Tract 1404.07, Fayette County, Georgia",165,13,13,125,102,112,141,53,34,13,34,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,97,472,756,956,1208,78.8,131.13881242626817,513.8261656858307,822.8860956078622,954.0176861621028,1209.571526755032,77456,13,113,140407,3,131131404073,9013710,221698,33.4298747,-84.431113,15085.2209264,9235405.74336,3.56581009299,22.098765202025856,36.776723663459535,144.09801764147727,230.771149934644,267.54584828777035,339.2136696042562,0,0,0,1,1,1
G13011301404081,2011-2015,Georgia,13,Fayette County,113,140408,1,"Block Group 1, Census Tract 1404.08, Fayette County, Georgia",483,0,0,0,65,320,88,10,0,0,0,"Block Group 1, Census Tract 1404.08, Fayette County, Georgia",60,13,13,13,48,78,36,16,13,13,13,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,10,98,418,483,483,0,13.51946519858435,106.6842462652784,454.9819946614899,481.99847533085324,483.6283505154639,77457,13,113,140408,1,131131404081,3169423,35402,33.4061181,-84.4349789,7619.95377245,3204825.58174,1.23739007502,0,10.925790881558376,86.21715045156965,367.6948796070924,389.528318564429,390.8455064241945,0,0,0,1,1,1
G13011301404082,2011-2015,Georgia,13,Fayette County,113,140408,2,"Block Group 2, Census Tract 1404.08, Fayette County, Georgia",707,0,0,26,245,332,34,15,0,11,44,"Block Group 2, Census Tract 1404.08, Fayette County, Georgia",72,13,13,25,67,70,31,23,13,17,48,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,70,104,436,681,707,173.35999999999999,94.63625639009044,113.21593481213219,474.57452074739143,679.5879124230042,707.9197594501718,77458,13,113,140408,2,131131404082,12479910,196243,33.3969036,-84.4038197,21644.0434236,12676151.0722,4.89428929161,35.42087311781531,19.33605693319354,23.13225231827056,96.96495087875729,138.8532373000474,144.64199340723854,0,0,0,0,0,0
G13011301405011,2011-2015,Georgia,13,Fayette County,113,140501,1,"Block Group 1, Census Tract 1405.01, Fayette County, Georgia",1109,0,0,198,469,163,172,90,0,0,17,"Block Group 1, Census Tract 1405.01, Fayette County, Georgia",109,13,13,97,109,77,66,64,13,13,25,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,107,279,442,911,1109,66.98,144.65827762485253,303.72351742870075,481.10536277602523,909.1109959138867,1110.442734413353,77459,13,113,140501,1,131131405011,29141100,648090,33.3628104,-84.4799776,27964.0142243,29789188.428,11.5016699548,5.823502175181717,12.577154290928178,26.406906007761734,41.82917477781087,79.0416521676043,96.54621796462966,0,0,0,0,0,0
G13011301405012,2011-2015,Georgia,13,Fayette County,113,140501,2,"Block Group 2, Census Tract 1405.01, Fayette County, Georgia",1082,0,12,402,177,238,175,10,0,2,66,"Block Group 2, Census Tract 1405.01, Fayette County, Georgia",120,13,19,125,96,111,51,17,13,3,52,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,78,253,491,668,1070,260.04,105.45182854895792,275.41953372566775,534.4405726765348,666.6148685735195,1071.391998036328,77460,13,113,140501,2,131131405012,42365941,1139402,33.3546378,-84.4188066,33845.3604214,43505338.9715,16.7975052872,15.480870257451572,6.277826781177685,16.396454653033647,31.81666345917379,39.685349531129006,63.7828046318728,0,0,0,0,0,0
G13011301405021,2011-2015,Georgia,13,Fayette County,113,140502,1,"Block Group 1, Census Tract 1405.02, Fayette County, Georgia",873,0,7,188,168,291,76,71,8,2,62,"Block Group 1, Census Tract 1405.02, Fayette County, Georgia",78,13,11,66,50,67,33,62,9,5,38,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,143,219,510,678,866,244.28,193.32835233975618,238.40663196016297,555.1215724338753,676.5941330731231,867.1266077565047,77461,13,113,140502,1,131131405021,45648050,1472829,33.2838878,-84.4691408,46441.5301941,47120876.8876,18.1934722811,13.426793754690049,10.626248214344013,13.103965437528268,30.51212895795348,37.188840185058694,47.66141363005815,0,0,0,0,0,0
G13011301405022,2011-2015,Georgia,13,Fayette County,113,140502,2,"Block Group 2, Census Tract 1405.02, Fayette County, Georgia",354,0,6,56,112,87,70,10,4,0,9,"Block Group 2, Census Tract 1405.02, Fayette County, Georgia",60,13,9,48,41,42,48,7,6,13,14,2167,3438,9619,22428,32726,40793,2543,8836,20605,32794,40740,23,93,180,292,348,35.46,31.094769956744003,101.24117247623359,195.9252608590148,291.3945233884247,348.4527245949926,77462,13,113,140502,2,131131405022,24701866,466876,33.3214699,-84.4574047,24691.436418,25168740.163,9.71770490599,3.649009755188432,3.1998059477580103,10.418218443104653,20.16168043323134,29.985940734710816,35.85751244413751,0,0,0,0,0,0
G13012100001001,2011-2015,Georgia,13,Fulton County,121,100,1,"Block Group 1, Census Tract 1, Fulton County, Georgia",393,0,8,37,0,12,0,0,20,36,280,"Block Group 1, Census Tract 1, Fulton County, Georgia",72,13,14,47,13,17,13,13,23,41,63,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,336,336,348,348,385,1003.9060932379106,540.83006358771,453.9126373776961,417.44873774742047,371.4176169673444,385.39500111071163,77643,13,121,100,1,131210001001,377290,0,33.7895231,-84.3520652,2494.39066481,377289.654118,0.14567234987,6891.534969634321,3712.6473491390384,3115.9834916013506,2865.6690038978395,2549.678214834885,2645.62905352075,1,1,1,1,1,1
G13012100001002,2011-2015,Georgia,13,Fulton County,121,100,2,"Block Group 2, Census Tract 1, Fulton County, Georgia",325,0,0,10,7,0,0,0,7,38,263,"Block Group 2, Census Tract 1, Fulton County, Georgia",78,13,13,16,12,13,13,13,11,32,81,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,308,308,308,315,325,942.9546518627517,495.7608916220675,416.0865842628881,369.4661242132342,336.19698087561346,325.3334424960553,77644,13,121,100,2,131210001002,341467,0,33.7843501,-84.3512165,2813.16027151,341466.52024599997,0.131840960554,7152.213150605287,3760.2949003015765,3155.973549604605,2802.3621995829335,2550.019200883419,2467.620389968289,1,1,1,1,1,1
G13012100001003,2011-2015,Georgia,13,Fulton County,121,100,3,"Block Group 3, Census Tract 1, Fulton County, Georgia",819,0,0,43,57,125,85,41,224,98,146,"Block Group 3, Census Tract 1, Fulton County, Georgia",93,13,13,33,53,47,71,42,69,42,66,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,509,594,719,776,819,523.4653200454819,819.2931618040012,802.4526982212842,862.487478276998,828.2185941570668,819.8402750900593,77645,13,121,100,3,131210001003,2002937,15686,33.8045901,-84.3536037,5727.93950334,2018617.75302,0.779392671813,671.632334992081,1051.1943355820704,1029.5871737601055,1106.6148162141496,1062.646114224412,1051.8963094469073,1,1,1,1,1,1
G13012100001004,2011-2015,Georgia,13,Fulton County,121,100,4,"Block Group 4, Census Tract 1, Fulton County, Georgia",507,0,16,26,0,24,23,8,52,50,308,"Block Group 4, Census Tract 1, Fulton County, Georgia",93,13,15,28,13,21,26,12,32,58,80,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,418,441,465,465,491,1104.2967025617015,672.818352915663,595.7603365582262,557.7978823349152,496.29078129257226,491.5037546632712,77646,13,121,100,4,131210001004,625228,0,33.79526,-84.3536799,3823.80069259,625226.375562,0.241401253213,4574.527629263495,2787.1369512817023,2467.9256160802033,2310.6668872292194,2055.874916501245,2036.0447517212915,1,1,1,1,1,1
G13012100002001,2011-2015,Georgia,13,Fulton County,121,200,1,"Block Group 1, Census Tract 2, Fulton County, Georgia",749,0,0,12,18,51,13,262,207,50,136,"Block Group 1, Census Tract 2, Fulton County, Georgia",135,13,13,19,28,45,22,123,114,38,84,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,655,668,719,737,749,487.6115310012708,1054.2967013391371,902.4215528818482,862.487478276998,786.5942060486575,749.7684567062936,77647,13,121,200,1,131210002001,632929,0,33.7999609,-84.3677182,4339.76181132,632931.178822,0.244376094384,1995.3323676376594,4314.238280944411,3692.7570806653025,3529.3447194623286,3218.785405468687,3068.0924768694686,1,1,1,1,1,1
G13012100002002,2011-2015,Georgia,13,Fulton County,121,200,2,"Block Group 2, Census Tract 2, Fulton County, Georgia",826,0,0,126,83,176,114,39,29,61,198,"Block Group 2, Census Tract 2, Fulton County, Georgia",120,13,13,89,94,99,52,59,34,43,61,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,327,441,617,700,826,709.9050230753796,526.3435440273249,595.7603365582262,740.131813764823,747.1044019458077,826.8474569284359,77648,13,121,200,2,131210002002,655432,0,33.7947223,-84.3640711,4317.89576349,655432.93031,0.253064069205,2805.23831496721,2079.8825597044715,2354.187769246758,2924.6815483918554,2952.234208091389,3267.3443508830574,1,1,1,1,1,1
G13012100002003,2011-2015,Georgia,13,Fulton County,121,200,3,"Block Group 3, Census Tract 2, Fulton County, Georgia",504,0,0,55,0,52,9,87,74,142,85,"Block Group 3, Census Tract 2, Fulton County, Georgia",105,13,13,46,13,40,14,57,76,106,56,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,388,397,449,449,504,304.7572068757943,624.5299543810461,536.3193959492421,538.6048369212408,479.21410924809663,504.5170923631134,77649,13,121,200,3,131210002003,549109,0,33.7901015,-84.3616309,3234.7980262,549109.620051,0.212012409605,1437.449852315659,2945.7235807309908,2529.6603955799474,2540.440146521209,2260.311602235547,2379.658310110613,1,1,1,1,1,1
G13012100002004,2011-2015,Georgia,13,Fulton County,121,200,4,"Block Group 4, Census Tract 2, Fulton County, Georgia",436,17,0,57,34,64,14,0,12,14,224,"Block Group 4, Census Tract 2, Fulton County, Georgia",84,27,13,50,36,77,22,13,20,23,76,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,250,264,328,362,419,803.1248745903284,402.40332112180806,356.64564365390413,393.45743098032733,386.3597050062605,419.4298843256836,77650,13,121,200,4,131210002004,575397,0,33.7869776,-84.3634211,4541.63836323,575395.774577,0.222161550609,3615.048924482043,1811.3094728530684,1605.3436910043606,1771.0419732926907,1739.0934837605903,1887.949931821785,1,1,1,1,1,1
G13012100002005,2011-2015,Georgia,13,Fulton County,121,200,5,"Block Group 5, Census Tract 2, Fulton County, Georgia",500,0,14,0,0,0,0,39,18,0,429,"Block Group 5, Census Tract 2, Fulton County, Georgia",118,13,22,13,13,13,13,45,28,13,115,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,486,486,486,486,486,1538.1275499966557,782.2720562607948,656.5522076355962,582.9887544403631,518.7039133509464,486.4986247787165,77651,13,121,200,5,131210002005,465706,0,33.7835235,-84.3635843,3725.04027901,465705.620683,0.179809945414,8554.185067212067,4350.549434068663,3651.36759328818,3242.2497715466834,2884.7342796121006,2705.6268976590086,1,1,1,1,1,1
G13012100004001,2011-2015,Georgia,13,Fulton County,121,400,1,"Block Group 1, Census Tract 4, Fulton County, Georgia",301,0,0,7,0,15,26,28,0,6,219,"Block Group 1, Census Tract 4, Fulton County, Georgia",62,13,13,12,13,20,41,22,13,11,62,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,253,279,294,294,301,785.1979800682229,407.2321609752697,376.9096006796941,352.672209476269,313.78384881723923,301.3088190501927,77652,13,121,400,1,131210004001,571489,0,33.7909994,-84.3841093,3817.85217216,571487.004602,0.220652366085,3558.529618330709,1845.5825704510924,1708.1602493874934,1598.3160105358315,1422.0733472505026,1365.536315772486,1,1,1,1,1,1
G13012100004002,2011-2015,Georgia,13,Fulton County,121,400,2,"Block Group 2, Census Tract 4, Fulton County, Georgia",834,0,0,97,84,104,293,36,6,37,177,"Block Group 2, Census Tract 4, Fulton County, Georgia",89,13,13,56,64,46,100,25,11,50,50,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,256,549,653,737,834,634.6120660825363,412.06100082873144,741.6608271439142,783.3161659455907,786.5942060486575,834.8556647437234,77653,13,121,400,2,131210004002,985475,48284,33.7889006,-84.3732458,5216.26065195,1033758.99127,0.399136577995,1589.9621860527304,1032.3809531530667,1858.163014949747,1962.526636572515,1970.7394646714417,2091.6541123278903,1,1,1,1,1,1
G13012100005001,2011-2015,Georgia,13,Fulton County,121,500,1,"Block Group 1, Census Tract 5, Fulton County, Georgia",2630,0,42,1316,450,437,74,33,12,161,105,"Block Group 1, Census Tract 5, Fulton County, Georgia",179,13,33,228,189,178,85,49,21,118,86,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,311,385,822,1272,2588,376.46478496421645,500.5897314755292,520.1082303286101,986.0427081275277,1357.5954275358106,2590.655228245511,77654,13,121,500,1,131210005001,1253012,0,33.7920665,-84.393208,4747.94937419,1253004.74557,0.48378783699,778.1609130698299,1034.7298819872492,1075.075044392571,2038.1717619492558,2806.179328489138,5354.940802902121,1,1,1,1,1,1
G13012100005002,2011-2015,Georgia,13,Fulton County,121,500,2,"Block Group 2, Census Tract 5, Fulton County, Georgia",455,0,0,0,0,43,0,13,0,11,388,"Block Group 2, Census Tract 5, Fulton County, Georgia",148,13,13,13,13,69,13,23,13,16,133,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,412,412,455,455,455,1391.1270149153904,663.1606732087397,556.5833529750322,545.8022289513688,485.617861264775,455.46681949447736,77655,13,121,500,2,131210005002,522848,0,33.7945247,-84.378558,4388.35449249,522850.092829,0.201873549461,6891.0811675411815,3285.030034788465,2757.0890513447807,2703.6837188856803,2405.55467797227,2256.1985991258807,1,1,1,1,1,1
G13012100005003,2011-2015,Georgia,13,Fulton County,121,500,3,"Block Group 3, Census Tract 5, Fulton County, Georgia",387,0,0,63,0,11,0,0,76,48,189,"Block Group 3, Census Tract 5, Fulton County, Georgia",118,13,13,59,13,18,13,13,49,59,108,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,313,313,324,324,387,677.6366129355896,503.8089580445037,422.8412366048181,388.6591696269087,345.80260890063096,387.3970530645335,77656,13,121,500,3,131210005003,1519822,11397,33.7998925,-84.3810348,6956.52402351,1531215.19043,0.591205490295,1146.1947225785439,852.172326398919,715.2187243623678,657.4011507115324,584.9110243006745,655.2663319672994,1,1,1,1,1,1
G13012100006001,2011-2015,Georgia,13,Fulton County,121,600,1,"Block Group 1, Census Tract 6, Fulton County, Georgia",2835,0,89,1976,235,93,106,48,37,40,211,"Block Group 1, Census Tract 6, Fulton County, Georgia",99,18,67,234,145,76,80,49,51,45,92,107210,207822,246457,297503,348632,437105,129113,182435,248009,326651,436657,336,442,535,770,2746,756.514948832854,540.83006358771,597.1112670266122,641.7674560197412,821.8148421403885,2748.8173325974394,77657,13,121,600,1,131210006001,1448252,11601,33.7853862,-84.4056539,5178.6523604,1459849.41973,0.563651012177,1342.1690593811797,959.5122724943787,1059.3634254649487,1138.5900888229237,1458.0206978894219,4876.807232157058,1,1,1,1,1,1
