GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,CBV001
G3600090,1970,New York,36,Cattaraugus,9,Cattaraugus,28601
G3600110,1970,New York,36,Cayuga,11,Cayuga,26348
G3600130,1970,New York,36,Chautauqua,13,Chautauqua,54572
G3600150,1970,New York,36,Chemung,15,Chemung,33051
G3600170,1970,New York,36,Chenango,17,Chenango,15427
G3600190,1970,New York,36,Clinton,19,Clinton,21201
G3600210,1970,New York,36,Columbia,21,Columbia,20062
G3600230,1970,New York,36,Cortland,23,Cortland,14759
G3600250,1970,New York,36,Delaware,25,Delaware,17734
G3600270,1970,New York,36,Dutchess,27,Dutchess,69126
G3600290,1970,New York,36,Erie,29,Erie,360893
G3600310,1970,New York,36,Essex,31,Essex,14474
G3600330,1970,New York,36,Franklin,33,Franklin,16221
G3600350,1970,New York,36,Fulton,35,Fulton,21977
G3600370,1970,New York,36,Genesee,37,Genesee,18381
G3600390,1970,New York,36,Greene,39,Greene,15317
G3600410,1970,New York,36,Hamilton,41,Hamilton,4461
G3600430,1970,New York,36,Herkimer,43,Herkimer,24464
G3600450,1970,New York,36,Jefferson,45,Jefferson,34698
G3600470,1970,New York,36,Kings,47,Kings,902622
G3600490,1970,New York,36,Lewis,49,Lewis,8965
G3600510,1970,New York,36,Livingston,51,Livingston,16845
G3600530,1970,New York,36,Madison,53,Madison,20486
G3600550,1970,New York,36,Monroe,55,Monroe,228554
G3600570,1970,New York,36,Montgomery,57,Montgomery,20087
G3600590,1970,New York,36,Nassau,59,Nassau,410190
G3600610,1970,New York,36,New York,61,New York,714593
G3600630,1970,New York,36,Niagara,63,Niagara,74695
G3600650,1970,New York,36,Oneida,65,Oneida,88248
G3600670,1970,New York,36,Onondaga,67,Onondaga,153576
G3600690,1970,New York,36,Ontario,69,Ontario,27225
G3600710,1970,New York,36,Orange,71,Orange,76753
G3600730,1970,New York,36,Orleans,73,Orleans,12901
G3600750,1970,New York,36,Oswego,75,Oswego,32857
G3600770,1970,New York,36,Otsego,77,Otsego,19684
G3600790,1970,New York,36,Putnam,79,Putnam,22326
G3600810,1970,New York,36,Queens,81,Queens,708419
G3600830,1970,New York,36,Rensselaer,83,Rensselaer,50305
G3600850,1970,New York,36,Richmond,85,Richmond,89961
G3600870,1970,New York,36,Rockland,87,Rockland,62401
G3600890,1970,New York,36,St Lawrence,89,St Lawrence,36738
G3600910,1970,New York,36,Saratoga,91,Saratoga,40364
G3600930,1970,New York,36,Schenectady,93,Schenectady,55586
G3600950,1970,New York,36,Schoharie,95,Schoharie,8923
G3600970,1970,New York,36,Schuyler,97,Schuyler,6270
G3600990,1970,New York,36,Seneca,99,Seneca,11488
G3601010,1970,New York,36,Steuben,101,Steuben,34502
G3601030,1970,New York,36,Suffolk,103,Suffolk,334378
G3601050,1970,New York,36,Sullivan,105,Sullivan,47401
G3601070,1970,New York,36,Tioga,107,Tioga,14161
G3601090,1970,New York,36,Tompkins,109,Tompkins,24069
G3601110,1970,New York,36,Ulster,111,Ulster,55739
G3601130,1970,New York,36,Warren,113,Warren,20879
G3601150,1970,New York,36,Washington,115,Washington,18679
G3601170,1970,New York,36,Wayne,117,Wayne,26314
G3601190,1970,New York,36,Westchester,119,Westchester,291459
G3601210,1970,New York,36,Wyoming,121,Wyoming,12882
G3601230,1970,New York,36,Yates,123,Yates,8472
G3700010,1970,North Carolina,37,Alamance,1,Alamance,30883
G3700030,1970,North Carolina,37,Alexander,3,Alexander,6429
G3700050,1970,North Carolina,37,Alleghany,5,Alleghany,3390
G3700070,1970,North Carolina,37,Anson,7,Anson,7396
G3700090,1970,North Carolina,37,Ashe,9,Ashe,7011
G3700110,1970,North Carolina,37,Avery,11,Avery,4438
G3700130,1970,North Carolina,37,Beaufort,13,Beaufort,12990
G3700150,1970,North Carolina,37,Bertie,15,Bertie,6629
G3700170,1970,North Carolina,37,Bladen,17,Bladen,8397
G3700190,1970,North Carolina,37,Brunswick,19,Brunswick,11726
G3700210,1970,North Carolina,37,Buncombe,21,Buncombe,51163
G3700230,1970,North Carolina,37,Burke,23,Burke,18674
G3700250,1970,North Carolina,37,Cabarrus,25,Cabarrus,24436
G3700270,1970,North Carolina,37,Caldwell,27,Caldwell,18133
G3700290,1970,North Carolina,37,Camden,29,Camden,1757
G3700310,1970,North Carolina,37,Carteret,31,Carteret,12646
G3700330,1970,North Carolina,37,Caswell,33,Caswell,5637
G3700350,1970,North Carolina,37,Catawba,35,Catawba,29904
G3700370,1970,North Carolina,37,Chatham,37,Chatham,9613
G3700390,1970,North Carolina,37,Cherokee,39,Cherokee,5828
G3700410,1970,North Carolina,37,Chowan,41,Chowan,3621
G3700430,1970,North Carolina,37,Clay,43,Clay,2054
G3700450,1970,North Carolina,37,Cleveland,45,Cleveland,22586
G3700470,1970,North Carolina,37,Columbus,47,Columbus,14976
G3700490,1970,North Carolina,37,Craven,49,Craven,18923
G3700510,1970,North Carolina,37,Cumberland,51,Cumberland,56778
G3700530,1970,North Carolina,37,Currituck,53,Currituck,2703
G3700550,1970,North Carolina,37,Dare,55,Dare,4728
G3700570,1970,North Carolina,37,Davidson,57,Davidson,30931
G3700590,1970,North Carolina,37,Davie,59,Davie,6190
G3700610,1970,North Carolina,37,Duplin,61,Duplin,12612
G3700630,1970,North Carolina,37,Durham,63,Durham,43028
G3700650,1970,North Carolina,37,Edgecombe,65,Edgecombe,16139
G3700670,1970,North Carolina,37,Forsyth,67,Forsyth,70605
G3700690,1970,North Carolina,37,Franklin,69,Franklin,8252
G3700710,1970,North Carolina,37,Gaston,71,Gaston,46162
G3700730,1970,North Carolina,37,Gates,73,Gates,2623
G3700750,1970,North Carolina,37,Graham,75,Graham,2538
G3700770,1970,North Carolina,37,Granville,77,Granville,8975
G3700790,1970,North Carolina,37,Greene,79,Greene,4704
G3700810,1970,North Carolina,37,Guilford,81,Guilford,91040
G3700830,1970,North Carolina,37,Halifax,83,Halifax,16169
G3700850,1970,North Carolina,37,Harnett,85,Harnett,15831
G3700870,1970,North Carolina,37,Haywood,87,Haywood,15000
G3700890,1970,North Carolina,37,Henderson,89,Henderson,17351
G3700910,1970,North Carolina,37,Hertford,91,Hertford,7061
G3700930,1970,North Carolina,37,Hoke,93,Hoke,4314
G3700950,1970,North Carolina,37,Hyde,95,Hyde,2001
G3700970,1970,North Carolina,37,Iredell,97,Iredell,23867
G3700990,1970,North Carolina,37,Jackson,99,Jackson,7241
G3701010,1970,North Carolina,37,Johnston,101,Johnston,20987
G3701030,1970,North Carolina,37,Jones,103,Jones,3034
G3701050,1970,North Carolina,37,Lee,105,Lee,9760
G3701070,1970,North Carolina,37,Lenoir,107,Lenoir,17272
G3701090,1970,North Carolina,37,Lincoln,109,Lincoln,10762
G3701110,1970,North Carolina,37,McDowell,111,Mc Dowell,10200
G3701130,1970,North Carolina,37,Macon,113,Macon,7962
G3701150,1970,North Carolina,37,Madison,115,Madison,5513
G3701170,1970,North Carolina,37,Martin,117,Martin,7609
G3701190,1970,North Carolina,37,Mecklenburg,119,Mecklenburg,114973
G3701210,1970,North Carolina,37,Mitchell,121,Mitchell,4836
G3701230,1970,North Carolina,37,Montgomery,123,Montgomery,6904
G3701250,1970,North Carolina,37,Moore,125,Moore,13201
G3701270,1970,North Carolina,37,Nash,127,Nash,18475
G3701290,1970,North Carolina,37,New Hanover,129,New Hanover,31358
G3701310,1970,North Carolina,37,Northampton,131,Northampton,6909
G3701330,1970,North Carolina,37,Onslow,133,Onslow,24474
G3701350,1970,North Carolina,37,Orange,135,Orange,17000
G3701370,1970,North Carolina,37,Pamlico,137,Pamlico,3464
G3701390,1970,North Carolina,37,Pasquotank,139,Pasquotank,8622
G3701410,1970,North Carolina,37,Pender,141,Pender,6796
G3701430,1970,North Carolina,37,Perquimans,143,Perquimans,2899
G3701450,1970,North Carolina,37,Person,145,Person,8226
G3701470,1970,North Carolina,37,Pitt,147,Pitt,22934
G3701490,1970,North Carolina,37,Polk,149,Polk,4591
G3701510,1970,North Carolina,37,Randolph,151,Randolph,24949
G3701530,1970,North Carolina,37,Richmond,153,Richmond,13082
G3701550,1970,North Carolina,37,Robeson,155,Robeson,24100
G3701570,1970,North Carolina,37,Rockingham,157,Rockingham,23885
G3701590,1970,North Carolina,37,Rowan,159,Rowan,29796
G3701610,1970,North Carolina,37,Rutherford,161,Rutherford,16370
G3701630,1970,North Carolina,37,Sampson,163,Sampson,14169
G3701650,1970,North Carolina,37,Scotland,165,Scotland,7824
G3701670,1970,North Carolina,37,Stanly,167,Stanly,15088
G3701690,1970,North Carolina,37,Stokes,169,Stokes,7984
G3701710,1970,North Carolina,37,Surry,171,Surry,17302
G3701730,1970,North Carolina,37,Swain,173,Swain,3072
G3701750,1970,North Carolina,37,Transylvania,175,Transylvania,7009
G3701770,1970,North Carolina,37,Tyrrell,177,Tyrrell,1369
G3701790,1970,North Carolina,37,Union,179,Union,16622
G3701810,1970,North Carolina,37,Vance,181,Vance,10148
G3701830,1970,North Carolina,37,Wake,183,Wake,71187
G3701850,1970,North Carolina,37,Warren,185,Warren,4857
G3701870,1970,North Carolina,37,Washington,187,Washington,4237
G3701890,1970,North Carolina,37,Watauga,189,Watauga,8538
G3701910,1970,North Carolina,37,Wayne,191,Wayne,25350
G3701930,1970,North Carolina,37,Wilkes,193,Wilkes,15817
G3701950,1970,North Carolina,37,Wilson,195,Wilson,17791
G3701970,1970,North Carolina,37,Yadkin,197,Yadkin,8306
G3701990,1970,North Carolina,37,Yancey,199,Yancey,4550
G3800010,1970,North Dakota,38,Adams,1,Adams,1317
G3800030,1970,North Dakota,38,Barnes,3,Barnes,5302
G3800050,1970,North Dakota,38,Benson,5,Benson,2718
G3800070,1970,North Dakota,38,Billings,7,Billings,392
G3800090,1970,North Dakota,38,Bottineau,9,Bottineau,4009
G3800110,1970,North Dakota,38,Bowman,11,Bowman,1365
G3800130,1970,North Dakota,38,Burke,13,Burke,1813
G3800150,1970,North Dakota,38,Burleigh,15,Burleigh,12983
G3800170,1970,North Dakota,38,Cass,17,Cass,24278
G3800190,1970,North Dakota,38,Cavalier,19,Cavalier,2932
G3800210,1970,North Dakota,38,Dickey,21,Dickey,2471
G3800230,1970,North Dakota,38,Divide,23,Divide,1667
G3800250,1970,North Dakota,38,Dunn,25,Dunn,1605
G3800270,1970,North Dakota,38,Eddy,27,Eddy,1477
G3800290,1970,North Dakota,38,Emmons,29,Emmons,2167
G3800310,1970,North Dakota,38,Foster,31,Foster,1649
G3800330,1970,North Dakota,38,Golden Valley,33,Golden Valley,915
G3800350,1970,North Dakota,38,Grand Forks,35,Grand Forks,18192
G3800370,1970,North Dakota,38,Grant,37,Grant,1649
G3800390,1970,North Dakota,38,Griggs,39,Griggs,1658
G3800410,1970,North Dakota,38,Hettinger,41,Hettinger,1579
G3800430,1970,North Dakota,38,Kidder,43,Kidder,1505
G3800450,1970,North Dakota,38,La Moure,45,La Moure,2550
G3800470,1970,North Dakota,38,Logan,47,Logan,1384
G3800490,1970,North Dakota,38,McHenry,49,Mc Henry,3223
G3800510,1970,North Dakota,38,McIntosh,51,Mc Intosh,1982
G3800530,1970,North Dakota,38,McKenzie,53,Mc Kenzie,2227
G3800550,1970,North Dakota,38,McLean,55,Mc Lean,4282
G3800570,1970,North Dakota,38,Mercer,57,Mercer,2253
G3800590,1970,North Dakota,38,Morton,59,Morton,6317
G3800610,1970,North Dakota,38,Mountrail,61,Mountrail,3176
G3800630,1970,North Dakota,38,Nelson,63,Nelson,2201
G3800650,1970,North Dakota,38,Oliver,65,Oliver,753
G3800670,1970,North Dakota,38,Pembina,67,Pembina,3894
G3800690,1970,North Dakota,38,Pierce,69,Pierce,2076
G3800710,1970,North Dakota,38,Ramsey,71,Ramsey,4387
G3800730,1970,North Dakota,38,Ransom,73,Ransom,2602
G3800750,1970,North Dakota,38,Renville,75,Renville,1395
G3800770,1970,North Dakota,38,Richland,77,Richland,5749
G3800790,1970,North Dakota,38,Rolette,79,Rolette,3015
G3800810,1970,North Dakota,38,Sargent,81,Sargent,2025
G3800830,1970,North Dakota,38,Sheridan,83,Sheridan,1202
G3800850,1970,North Dakota,38,Sioux,85,Sioux,943
G3800870,1970,North Dakota,38,Slope,87,Slope,477
G3800890,1970,North Dakota,38,Stark,89,Stark,5748
G3800910,1970,North Dakota,38,Steele,91,Steele,1394
G3800930,1970,North Dakota,38,Stutsman,93,Stutsman,7741
G3800950,1970,North Dakota,38,Towner,95,Towner,1684
G3800970,1970,North Dakota,38,Traill,97,Traill,3529
G3800990,1970,North Dakota,38,Walsh,99,Walsh,5307
G3801010,1970,North Dakota,38,Ward,101,Ward,17402
G3801030,1970,North Dakota,38,Wells,103,Wells,2881
G3801050,1970,North Dakota,38,Williams,105,Williams,6780
G3900010,1970,Ohio,39,Adams,1,Adams,6890
G3900030,1970,Ohio,39,Allen,3,Allen,35477
G3900050,1970,Ohio,39,Ashland,5,Ashland,13790
G3900070,1970,Ohio,39,Ashtabula,7,Ashtabula,33835
G3900090,1970,Ohio,39,Athens,9,Athens,16545
G3900110,1970,Ohio,39,Auglaize,11,Auglaize,12374
G3900130,1970,Ohio,39,Belmont,13,Belmont,27768
G3900150,1970,Ohio,39,Brown,15,Brown,8936
G3900170,1970,Ohio,39,Butler,17,Butler,69284
G3900190,1970,Ohio,39,Carroll,19,Carroll,7881
G3900210,1970,Ohio,39,Champaign,21,Champaign,10172
G3900230,1970,Ohio,39,Clark,23,Clark,50071
G3900250,1970,Ohio,39,Clermont,25,Clermont,27636
G3900270,1970,Ohio,39,Clinton,27,Clinton,10412
G3900290,1970,Ohio,39,Columbiana,29,Columbiana,35960
G3900310,1970,Ohio,39,Coshocton,31,Coshocton,12044
G3900330,1970,Ohio,39,Crawford,33,Crawford,16914
G3900350,1970,Ohio,39,Cuyahoga,35,Cuyahoga,577618
G3900370,1970,Ohio,39,Darke,37,Darke,16464
G3900390,1970,Ohio,39,Defiance,39,Defiance,11318
G3900410,1970,Ohio,39,Delaware,41,Delaware,13269
G3900430,1970,Ohio,39,Erie,43,Erie,25812
G3900450,1970,Ohio,39,Fairfield,45,Fairfield,24866
G3900470,1970,Ohio,39,Fayette,47,Fayette,8802
G3900490,1970,Ohio,39,Franklin,49,Franklin,271253
G3900510,1970,Ohio,39,Fulton,51,Fulton,10788
G3900530,1970,Ohio,39,Gallia,53,Gallia,8226
G3900550,1970,Ohio,39,Geauga,55,Geauga,17878
G3900570,1970,Ohio,39,Greene,57,Greene,36226
G3900590,1970,Ohio,39,Guernsey,59,Guernsey,13389
G3900610,1970,Ohio,39,Hamilton,61,Hamilton,311289
G3900630,1970,Ohio,39,Hancock,63,Hancock,20485
G3900650,1970,Ohio,39,Hardin,65,Hardin,10179
G3900670,1970,Ohio,39,Harrison,67,Harrison,6186
G3900690,1970,Ohio,39,Henry,69,Henry,9429
G3900710,1970,Ohio,39,Highland,71,Highland,10648
G3900730,1970,Ohio,39,Hocking,73,Hocking,7518
G3900750,1970,Ohio,39,Holmes,75,Holmes,6412
G3900770,1970,Ohio,39,Huron,77,Huron,15823
G3900790,1970,Ohio,39,Jackson,79,Jackson,9571
G3900810,1970,Ohio,39,Jefferson,81,Jefferson,31392
G3900830,1970,Ohio,39,Knox,83,Knox,14007
G3900850,1970,Ohio,39,Lake,85,Lake,57485
G3900870,1970,Ohio,39,Lawrence,87,Lawrence,19180
G3900890,1970,Ohio,39,Licking,89,Licking,35731
G3900910,1970,Ohio,39,Logan,91,Logan,14703
G3900930,1970,Ohio,39,Lorain,93,Lorain,75916
G3900950,1970,Ohio,39,Lucas,95,Lucas,159784
G3900970,1970,Ohio,39,Madison,97,Madison,8703
G3900990,1970,Ohio,39,Mahoning,99,Mahoning,96662
G3901010,1970,Ohio,39,Marion,101,Marion,21257
G3901030,1970,Ohio,39,Medina,103,Medina,24058
G3901050,1970,Ohio,39,Meigs,105,Meigs,7329
G3901070,1970,Ohio,39,Mercer,107,Mercer,11249
G3901090,1970,Ohio,39,Miami,109,Miami,27792
G3901110,1970,Ohio,39,Monroe,111,Monroe,5474
G3901130,1970,Ohio,39,Montgomery,113,Montgomery,197398
G3901150,1970,Ohio,39,Morgan,115,Morgan,4879
G3901170,1970,Ohio,39,Morrow,117,Morrow,6811
G3901190,1970,Ohio,39,Muskingum,119,Muskingum,26369
G3901210,1970,Ohio,39,Noble,121,Noble,3830
G3901230,1970,Ohio,39,Ottawa,123,Ottawa,15250
G3901250,1970,Ohio,39,Paulding,125,Paulding,6255
G3901270,1970,Ohio,39,Perry,127,Perry,9400
G3901290,1970,Ohio,39,Pickaway,129,Pickaway,11905
G3901310,1970,Ohio,39,Pike,131,Pike,6348
G3901330,1970,Ohio,39,Portage,133,Portage,35038
G3901350,1970,Ohio,39,Preble,135,Preble,10957
G3901370,1970,Ohio,39,Putnam,137,Putnam,9674
G3901390,1970,Ohio,39,Richland,139,Richland,41631
G3901410,1970,Ohio,39,Ross,141,Ross,19769
G3901430,1970,Ohio,39,Sandusky,143,Sandusky,19924
G3901450,1970,Ohio,39,Scioto,145,Scioto,27262
G3901470,1970,Ohio,39,Seneca,147,Seneca,18957
G3901490,1970,Ohio,39,Shelby,149,Shelby,11822
G3901510,1970,Ohio,39,Stark,151,Stark,118940
G3901530,1970,Ohio,39,Summit,153,Summit,179240
G3901550,1970,Ohio,39,Trumbull,155,Trumbull,71295
G3901570,1970,Ohio,39,Tuscarawas,157,Tuscarawas,26123
G3901590,1970,Ohio,39,Union,159,Union,8014
G3901610,1970,Ohio,39,Van Wert,161,Van Wert,10195
G3901630,1970,Ohio,39,Vinton,163,Vinton,3440
G3901650,1970,Ohio,39,Warren,165,Warren,24059
G3901670,1970,Ohio,39,Washington,167,Washington,19004
G3901690,1970,Ohio,39,Wayne,169,Wayne,25907
G3901710,1970,Ohio,39,Williams,171,Williams,11637
G3901730,1970,Ohio,39,Wood,173,Wood,26824
G3901750,1970,Ohio,39,Wyandot,175,Wyandot,7039
G4000010,1970,Oklahoma,40,Adair,1,Adair,4998
G4000030,1970,Oklahoma,40,Alfalfa,3,Alfalfa,3249
G4000050,1970,Oklahoma,40,Atoka,5,Atoka,3774
G4000070,1970,Oklahoma,40,Beaver,7,Beaver,2388
G4000090,1970,Oklahoma,40,Beckham,9,Beckham,6896
G4000110,1970,Oklahoma,40,Blaine,11,Blaine,4910
G4000130,1970,Oklahoma,40,Bryan,13,Bryan,10025
G4000150,1970,Oklahoma,40,Caddo,15,Caddo,10513
G4000170,1970,Oklahoma,40,Canadian,17,Canadian,11135
G4000190,1970,Oklahoma,40,Carter,19,Carter,14243
G4000210,1970,Oklahoma,40,Cherokee,21,Cherokee,8367
G4000230,1970,Oklahoma,40,Choctaw,23,Choctaw,5954
G4000250,1970,Oklahoma,40,Cimarron,25,Cimarron,1602
G4000270,1970,Oklahoma,40,Cleveland,27,Cleveland,25841
G4000290,1970,Oklahoma,40,Coal,29,Coal,2084
G4000310,1970,Oklahoma,40,Comanche,31,Comanche,31913
G4000330,1970,Oklahoma,40,Cotton,33,Cotton,2796
G4000350,1970,Oklahoma,40,Craig,35,Craig,5252
G4000370,1970,Oklahoma,40,Creek,37,Creek,16327
G4000390,1970,Oklahoma,40,Custer,39,Custer,8540
G4000410,1970,Oklahoma,40,Delaware,41,Delaware,8243
G4000430,1970,Oklahoma,40,Dewey,43,Dewey,2319
G4000450,1970,Oklahoma,40,Ellis,45,Ellis,2190
G4000470,1970,Oklahoma,40,Garfield,47,Garfield,20705
G4000490,1970,Oklahoma,40,Garvin,49,Garvin,9484
G4000510,1970,Oklahoma,40,Grady,51,Grady,11013
G4000530,1970,Oklahoma,40,Grant,53,Grant,3087
G4000550,1970,Oklahoma,40,Greer,55,Greer,3264
G4000570,1970,Oklahoma,40,Harmon,57,Harmon,2031
G4000590,1970,Oklahoma,40,Harper,59,Harper,2019
G4000610,1970,Oklahoma,40,Haskell,61,Haskell,3514
G4000630,1970,Oklahoma,40,Hughes,63,Hughes,5433
G4000650,1970,Oklahoma,40,Jackson,65,Jackson,10319
G4000670,1970,Oklahoma,40,Jefferson,67,Jefferson,3124
G4000690,1970,Oklahoma,40,Johnston,69,Johnston,3034
G4000710,1970,Oklahoma,40,Kay,71,Kay,18984
G4000730,1970,Oklahoma,40,Kingfisher,73,Kingfisher,4602
G4000750,1970,Oklahoma,40,Kiowa,75,Kiowa,5314
G4000770,1970,Oklahoma,40,Latimer,77,Latimer,3029
G4000790,1970,Oklahoma,40,Le Flore,79,Le Flore,11542
G4000810,1970,Oklahoma,40,Lincoln,81,Lincoln,7654
G4000830,1970,Oklahoma,40,Logan,83,Logan,7241
G4000850,1970,Oklahoma,40,Love,85,Love,2127
G4000870,1970,Oklahoma,40,McClain,87,Mc Clain,5187
G4000890,1970,Oklahoma,40,McCurtain,89,Mc Curtain,9976
G4000910,1970,Oklahoma,40,McIntosh,91,Mc Intosh,5101
G4000930,1970,Oklahoma,40,Major,93,Major,3030
G4000950,1970,Oklahoma,40,Marshall,95,Marshall,3665
G4000970,1970,Oklahoma,40,Mayes,97,Mayes,9032
G4000990,1970,Oklahoma,40,Murray,99,Murray,4241
G4001010,1970,Oklahoma,40,Muskogee,101,Muskogee,21893
G4001030,1970,Oklahoma,40,Noble,103,Noble,3946
G4001050,1970,Oklahoma,40,Nowata,105,Nowata,3927
G4001070,1970,Oklahoma,40,Okfuskee,107,Okfuskee,4133
G4001090,1970,Oklahoma,40,Oklahoma,109,Oklahoma,189890
G4001110,1970,Oklahoma,40,Okmulgee,111,Okmulgee,13401
G4001130,1970,Oklahoma,40,Osage,113,Osage,11713
G4001150,1970,Oklahoma,40,Ottawa,115,Ottawa,11381
G4001170,1970,Oklahoma,40,Pawnee,117,Pawnee,4789
G4001190,1970,Oklahoma,40,Payne,119,Payne,17482
G4001210,1970,Oklahoma,40,Pittsburg,121,Pittsburg,14354
G4001230,1970,Oklahoma,40,Pontotoc,123,Pontotoc,10666
G4001250,1970,Oklahoma,40,Pottowatomie,125,Pottawatomie,15921
G4001270,1970,Oklahoma,40,Pushmataha,127,Pushmataha,3736
G4001290,1970,Oklahoma,40,Roger Mills,129,Roger Mills,1923
G4001310,1970,Oklahoma,40,Rogers,131,Rogers,9910
G4001330,1970,Oklahoma,40,Seminole,133,Seminole,9798
G4001350,1970,Oklahoma,40,Sequoyah,135,Sequoyah,7837
G4001370,1970,Oklahoma,40,Stephens,137,Stephens,14091
G4001390,1970,Oklahoma,40,Texas,139,Texas,5792
G4001410,1970,Oklahoma,40,Tillman,141,Tillman,5198
G4001430,1970,Oklahoma,40,Tulsa,143,Tulsa,143793
G4001450,1970,Oklahoma,40,Wagoner,145,Wagoner,8274
G4001470,1970,Oklahoma,40,Washington,147,Washington,16162
G4001490,1970,Oklahoma,40,Washita,149,Washita,5797
G4001510,1970,Oklahoma,40,Woods,151,Woods,4722
G4001530,1970,Oklahoma,40,Woodward,153,Woodward,5742
G4100010,1970,Oregon,41,Baker,1,Baker,5829
G4100030,1970,Oregon,41,Benton,3,Benton,16617
G4100050,1970,Oregon,41,Clackamas,5,Clackamas,54603
G4100070,1970,Oregon,41,Clatsop,7,Clatsop,12502
G4100090,1970,Oregon,41,Columbia,9,Columbia,9540
G4100110,1970,Oregon,41,Coos,11,Coos,19337
G4100130,1970,Oregon,41,Crook,13,Crook,3605
G4100150,1970,Oregon,41,Curry,15,Curry,4641
G4100170,1970,Oregon,41,Deschutes,17,Deschutes,11563
G4100190,1970,Oregon,41,Douglas,19,Douglas,23851
G4100210,1970,Oregon,41,Gilliam,21,Gilliam,945
G4100230,1970,Oregon,41,Grant,23,Grant,2791
G4100250,1970,Oregon,41,Harney,25,Harney,2647
G4100270,1970,Oregon,41,Hood River,27,Hood River,6545
G4100290,1970,Oregon,41,Jackson,29,Jackson,33562
G4100310,1970,Oregon,41,Jefferson,31,Jefferson,2976
G4100330,1970,Oregon,41,Josephine,33,Josephine,13141
G4100350,1970,Oregon,41,Klamath,35,Klamath,18317
G4100370,1970,Oregon,41,Lake,37,Lake,2405
G4100390,1970,Oregon,41,Lane,39,Lane,71239
G4100410,1970,Oregon,41,Lincoln,41,Lincoln,12521
G4100430,1970,Oregon,41,Linn,43,Linn,24197
G4100450,1970,Oregon,41,Malheur,45,Malheur,7856
G4100470,1970,Oregon,41,Marion,47,Marion,51920
G4100490,1970,Oregon,41,Morrow,49,Morrow,1764
G4100510,1970,Oregon,41,Multnomah,51,Multnomah,208964
G4100530,1970,Oregon,41,Polk,53,Polk,11808
G4100550,1970,Oregon,41,Sherman,55,Sherman,874
G4100570,1970,Oregon,41,Tillamook,57,Tillamook,8034
G4100590,1970,Oregon,41,Umatilla,59,Umatilla,16264
G4100610,1970,Oregon,41,Union,61,Union,7116
G4100630,1970,Oregon,41,Wallowa,63,Wallowa,2821
G4100650,1970,Oregon,41,Wasco,65,Wasco,7289
G4100670,1970,Oregon,41,Washington,67,Washington,52437
G4100690,1970,Oregon,41,Wheeler,69,Wheeler,776
G4100710,1970,Oregon,41,Yamhill,71,Yamhill,13319
G4200010,1970,Pennsylvania,42,Adams,1,Adams,18571
G4200030,1970,Pennsylvania,42,Allegheny,3,Allegheny,533520
G4200050,1970,Pennsylvania,42,Armstrong,5,Armstrong,26264
G4200070,1970,Pennsylvania,42,Beaver,7,Beaver,66146
G4200090,1970,Pennsylvania,42,Bedford,9,Bedford,15525
G4200110,1970,Pennsylvania,42,Berks,11,Berks,101027
G4200130,1970,Pennsylvania,42,Blair,13,Blair,45122
G4200150,1970,Pennsylvania,42,Bradford,15,Bradford,19517
G4200170,1970,Pennsylvania,42,Bucks,17,Bucks,121710
G4200190,1970,Pennsylvania,42,Butler,19,Butler,40299
G4200210,1970,Pennsylvania,42,Cambria,21,Cambria,58701
G4200230,1970,Pennsylvania,42,Cameron,23,Cameron,3491
G4200250,1970,Pennsylvania,42,Carbon,25,Carbon,19199
G4200270,1970,Pennsylvania,42,Centre,27,Centre,29800
G4200290,1970,Pennsylvania,42,Chester,29,Chester,80457
G4200310,1970,Pennsylvania,42,Clarion,31,Clarion,13260
G4200330,1970,Pennsylvania,42,Clearfield,33,Clearfield,26496
G4200350,1970,Pennsylvania,42,Clinton,35,Clinton,13190
G4200370,1970,Pennsylvania,42,Columbia,37,Columbia,19136
G4200390,1970,Pennsylvania,42,Crawford,39,Crawford,30850
G4200410,1970,Pennsylvania,42,Cumberland,41,Cumberland,49656
G4200430,1970,Pennsylvania,42,Dauphin,43,Dauphin,79007
G4200450,1970,Pennsylvania,42,Delaware,45,Delaware,184440
G4200470,1970,Pennsylvania,42,Elk,47,Elk,13708
G4200490,1970,Pennsylvania,42,Erie,49,Erie,83898
G4200510,1970,Pennsylvania,42,Fayette,51,Fayette,52523
G4200530,1970,Pennsylvania,42,Forest,53,Forest,6201
G4200550,1970,Pennsylvania,42,Franklin,55,Franklin,33310
G4200570,1970,Pennsylvania,42,Fulton,57,Fulton,3911
G4200590,1970,Pennsylvania,42,Greene,59,Greene,12546
G4200610,1970,Pennsylvania,42,Huntingdon,61,Huntingdon,13985
G4200630,1970,Pennsylvania,42,Indiana,63,Indiana,24539
G4200650,1970,Pennsylvania,42,Jefferson,65,Jefferson,16291
G4200670,1970,Pennsylvania,42,Juniata,67,Juniata,5825
G4200690,1970,Pennsylvania,42,Lackawanna,69,Lackawanna,79179
G4200710,1970,Pennsylvania,42,Lancaster,71,Lancaster,100656
G4200730,1970,Pennsylvania,42,Lawrence,73,Lawrence,34615
G4200750,1970,Pennsylvania,42,Lebanon,75,Lebanon,32264
G4200770,1970,Pennsylvania,42,Lehigh,77,Lehigh,85809
G4200790,1970,Pennsylvania,42,Luzerne,79,Luzerne,116924
G4200810,1970,Pennsylvania,42,Lycoming,81,Lycoming,38763
