GISJOIN,YEAR,COUNTY,COUNTYA,CTY_SUBA,DIVISIONA,MSA_CMSAA,PLACEA,PMSAA,REGIONA,STATE,STATEA,URBRURALA,URB_AREAA,CD103A,ANPSADPI,ESA001
G3700810,1990,Guilford,81,,5,3120,,9999,3,North Carolina,37,,,,Guilford County,146812
G3700830,1990,Halifax,83,,5,9999,,9999,3,North Carolina,37,,,,Halifax County,22480
G3700850,1990,Harnett,85,,5,9999,,9999,3,North Carolina,37,,,,Harnett County,27896
G3700870,1990,Haywood,87,,5,9999,,9999,3,North Carolina,37,,,,Haywood County,23975
G3700890,1990,Henderson,89,,5,9999,,9999,3,North Carolina,37,,,,Henderson County,34131
G3700910,1990,Hertford,91,,5,9999,,9999,3,North Carolina,37,,,,Hertford County,8870
G3700930,1990,Hoke,93,,5,9999,,9999,3,North Carolina,37,,,,Hoke County,7999
G3700950,1990,Hyde,95,,5,9999,,9999,3,North Carolina,37,,,,Hyde County,2905
G3700970,1990,Iredell,97,,5,9999,,9999,3,North Carolina,37,,,,Iredell County,39191
G3700990,1990,Jackson,99,,5,9999,,9999,3,North Carolina,37,,,,Jackson County,14052
G3701010,1990,Johnston,101,,5,9999,,9999,3,North Carolina,37,,,,Johnston County,34172
G3701030,1990,Jones,103,,5,9999,,9999,3,North Carolina,37,,,,Jones County,3829
G3701050,1990,Lee,105,,5,9999,,9999,3,North Carolina,37,,,,Lee County,16954
G3701070,1990,Lenoir,107,,5,9999,,9999,3,North Carolina,37,,,,Lenoir County,23739
G3701090,1990,Lincoln,109,,5,1520,,9999,3,North Carolina,37,,,,Lincoln County,20189
G3701110,1990,McDowell,111,,5,9999,,9999,3,North Carolina,37,,,,McDowell County,15091
G3701130,1990,Macon,113,,5,9999,,9999,3,North Carolina,37,,,,Macon County,17174
G3701150,1990,Madison,115,,5,9999,,9999,3,North Carolina,37,,,,Madison County,7667
G3701170,1990,Martin,117,,5,9999,,9999,3,North Carolina,37,,,,Martin County,10104
G3701190,1990,Mecklenburg,119,,5,1520,,9999,3,North Carolina,37,,,,Mecklenburg County,216416
G3701210,1990,Mitchell,121,,5,9999,,9999,3,North Carolina,37,,,,Mitchell County,6983
G3701230,1990,Montgomery,123,,5,9999,,9999,3,North Carolina,37,,,,Montgomery County,10421
G3701250,1990,Moore,125,,5,9999,,9999,3,North Carolina,37,,,,Moore County,27358
G3701270,1990,Nash,127,,5,9999,,9999,3,North Carolina,37,,,,Nash County,31024
G3701290,1990,New Hanover,129,,5,9200,,9999,3,North Carolina,37,,,,New Hanover County,57076
G3701310,1990,Northampton,131,,5,9999,,9999,3,North Carolina,37,,,,Northampton County,8974
G3701330,1990,Onslow,133,,5,3605,,9999,3,North Carolina,37,,,,Onslow County,47526
G3701350,1990,Orange,135,,5,6640,,9999,3,North Carolina,37,,,,Orange County,38683
G3701370,1990,Pamlico,137,,5,9999,,9999,3,North Carolina,37,,,,Pamlico County,6050
G3701390,1990,Pasquotank,139,,5,9999,,9999,3,North Carolina,37,,,,Pasquotank County,12298
G3701410,1990,Pender,141,,5,9999,,9999,3,North Carolina,37,,,,Pender County,15437
G3701430,1990,Perquimans,143,,5,9999,,9999,3,North Carolina,37,,,,Perquimans County,4972
G3701450,1990,Person,145,,5,9999,,9999,3,North Carolina,37,,,,Person County,12548
G3701470,1990,Pitt,147,,5,9999,,9999,3,North Carolina,37,,,,Pitt County,43070
G3701490,1990,Polk,149,,5,9999,,9999,3,North Carolina,37,,,,Polk County,7273
G3701510,1990,Randolph,151,,5,3120,,9999,3,North Carolina,37,,,,Randolph County,43634
G3701530,1990,Richmond,153,,5,9999,,9999,3,North Carolina,37,,,,Richmond County,18218
G3701550,1990,Robeson,155,,5,9999,,9999,3,North Carolina,37,,,,Robeson County,39045
G3701570,1990,Rockingham,157,,5,9999,,9999,3,North Carolina,37,,,,Rockingham County,35657
G3701590,1990,Rowan,159,,5,1520,,9999,3,North Carolina,37,,,,Rowan County,46264
G3701610,1990,Rutherford,161,,5,9999,,9999,3,North Carolina,37,,,,Rutherford County,25220
G3701630,1990,Sampson,163,,5,9999,,9999,3,North Carolina,37,,,,Sampson County,19183
G3701650,1990,Scotland,165,,5,9999,,9999,3,North Carolina,37,,,,Scotland County,12759
G3701670,1990,Stanly,167,,5,9999,,9999,3,North Carolina,37,,,,Stanly County,21808
G3701690,1990,Stokes,169,,5,3120,,9999,3,North Carolina,37,,,,Stokes County,15160
G3701710,1990,Surry,171,,5,9999,,9999,3,North Carolina,37,,,,Surry County,26022
G3701730,1990,Swain,173,,5,9999,,9999,3,North Carolina,37,,,,Swain County,5664
G3701750,1990,Transylvania,175,,5,9999,,9999,3,North Carolina,37,,,,Transylvania County,12893
G3701770,1990,Tyrrell,177,,5,9999,,9999,3,North Carolina,37,,,,Tyrrell County,1907
G3701790,1990,Union,179,,5,1520,,9999,3,North Carolina,37,,,,Union County,30760
G3701810,1990,Vance,181,,5,9999,,9999,3,North Carolina,37,,,,Vance County,15743
G3701830,1990,Wake,183,,5,6640,,9999,3,North Carolina,37,,,,Wake County,177146
G3701850,1990,Warren,185,,5,9999,,9999,3,North Carolina,37,,,,Warren County,8714
G3701870,1990,Washington,187,,5,9999,,9999,3,North Carolina,37,,,,Washington County,5644
G3701890,1990,Watauga,189,,5,9999,,9999,3,North Carolina,37,,,,Watauga County,19538
G3701910,1990,Wayne,191,,5,9999,,9999,3,North Carolina,37,,,,Wayne County,39483
G3701930,1990,Wilkes,193,,5,9999,,9999,3,North Carolina,37,,,,Wilkes County,24960
G3701950,1990,Wilson,195,,5,9999,,9999,3,North Carolina,37,,,,Wilson County,26662
G3701970,1990,Yadkin,197,,5,3120,,9999,3,North Carolina,37,,,,Yadkin County,12921
G3701990,1990,Yancey,199,,5,9999,,9999,3,North Carolina,37,,,,Yancey County,7994
G3800010,1990,Adams,1,,4,9999,,9999,2,North Dakota,38,,,,Adams County,1504
G3800030,1990,Barnes,3,,4,9999,,9999,2,North Dakota,38,,,,Barnes County,5801
G3800050,1990,Benson,5,,4,9999,,9999,2,North Dakota,38,,,,Benson County,3163
G3800070,1990,Billings,7,,4,9999,,9999,2,North Dakota,38,,,,Billings County,533
G3800090,1990,Bottineau,9,,4,9999,,9999,2,North Dakota,38,,,,Bottineau County,4661
G3800110,1990,Bowman,11,,4,9999,,9999,2,North Dakota,38,,,,Bowman County,1691
G3800130,1990,Burke,13,,4,9999,,9999,2,North Dakota,38,,,,Burke County,1691
G3800150,1990,Burleigh,15,,4,1010,,9999,2,North Dakota,38,,,,Burleigh County,23803
G3800170,1990,Cass,17,,4,2520,,9999,2,North Dakota,38,,,,Cass County,42407
G3800190,1990,Cavalier,19,,4,9999,,9999,2,North Dakota,38,,,,Cavalier County,3038
G3800210,1990,Dickey,21,,4,9999,,9999,2,North Dakota,38,,,,Dickey County,2763
G3800230,1990,Divide,23,,4,9999,,9999,2,North Dakota,38,,,,Divide County,1667
G3800250,1990,Dunn,25,,4,9999,,9999,2,North Dakota,38,,,,Dunn County,2057
G3800270,1990,Eddy,27,,4,9999,,9999,2,North Dakota,38,,,,Eddy County,1470
G3800290,1990,Emmons,29,,4,9999,,9999,2,North Dakota,38,,,,Emmons County,2200
G3800310,1990,Foster,31,,4,9999,,9999,2,North Dakota,38,,,,Foster County,1876
G3800330,1990,Golden Valley,33,,4,9999,,9999,2,North Dakota,38,,,,Golden Valley County,1035
G3800350,1990,Grand Forks,35,,4,2985,,9999,2,North Dakota,38,,,,Grand Forks County,27085
G3800370,1990,Grant,37,,4,9999,,9999,2,North Dakota,38,,,,Grant County,2011
G3800390,1990,Griggs,39,,4,9999,,9999,2,North Dakota,38,,,,Griggs County,1660
G3800410,1990,Hettinger,41,,4,9999,,9999,2,North Dakota,38,,,,Hettinger County,1637
G3800430,1990,Kidder,43,,4,9999,,9999,2,North Dakota,38,,,,Kidder County,1672
G3800450,1990,Lamoure,45,,4,9999,,9999,2,North Dakota,38,,,,LaMoure County,2434
G3800470,1990,Logan,47,,4,9999,,9999,2,North Dakota,38,,,,Logan County,1335
G3800490,1990,McHenry,49,,4,9999,,9999,2,North Dakota,38,,,,McHenry County,3320
G3800510,1990,McIntosh,51,,4,9999,,9999,2,North Dakota,38,,,,McIntosh County,2031
G3800530,1990,McKenzie,53,,4,9999,,9999,2,North Dakota,38,,,,McKenzie County,3178
G3800550,1990,McLean,55,,4,9999,,9999,2,North Dakota,38,,,,McLean County,5515
G3800570,1990,Mercer,57,,4,9999,,9999,2,North Dakota,38,,,,Mercer County,4496
G3800590,1990,Morton,59,,4,1010,,9999,2,North Dakota,38,,,,Morton County,9467
G3800610,1990,Mountrail,61,,4,9999,,9999,2,North Dakota,38,,,,Mountrail County,3675
G3800630,1990,Nelson,63,,4,9999,,9999,2,North Dakota,38,,,,Nelson County,2261
G3800650,1990,Oliver,65,,4,9999,,9999,2,North Dakota,38,,,,Oliver County,968
G3800670,1990,Pembina,67,,4,9999,,9999,2,North Dakota,38,,,,Pembina County,4294
G3800690,1990,Pierce,69,,4,9999,,9999,2,North Dakota,38,,,,Pierce County,2355
G3800710,1990,Ramsey,71,,4,9999,,9999,2,North Dakota,38,,,,Ramsey County,5616
G3800730,1990,Ransom,73,,4,9999,,9999,2,North Dakota,38,,,,Ransom County,2569
G3800750,1990,Renville,75,,4,9999,,9999,2,North Dakota,38,,,,Renville County,1558
G3800770,1990,Richland,77,,4,9999,,9999,2,North Dakota,38,,,,Richland County,7394
G3800790,1990,Rolette,79,,4,9999,,9999,2,North Dakota,38,,,,Rolette County,4742
G3800810,1990,Sargent,81,,4,9999,,9999,2,North Dakota,38,,,,Sargent County,2057
G3800830,1990,Sheridan,83,,4,9999,,9999,2,North Dakota,38,,,,Sheridan County,1061
G3800850,1990,Sioux,85,,4,9999,,9999,2,North Dakota,38,,,,Sioux County,1175
G3800870,1990,Slope,87,,4,9999,,9999,2,North Dakota,38,,,,Slope County,481
G3800890,1990,Stark,89,,4,9999,,9999,2,North Dakota,38,,,,Stark County,9585
G3800910,1990,Steele,91,,4,9999,,9999,2,North Dakota,38,,,,Steele County,1311
G3800930,1990,Stutsman,93,,4,9999,,9999,2,North Dakota,38,,,,Stutsman County,9770
G3800950,1990,Towner,95,,4,9999,,9999,2,North Dakota,38,,,,Towner County,1770
G3800970,1990,Traill,97,,4,9999,,9999,2,North Dakota,38,,,,Traill County,3770
G3800990,1990,Walsh,99,,4,9999,,9999,2,North Dakota,38,,,,Walsh County,6093
G3801010,1990,Ward,101,,4,9999,,9999,2,North Dakota,38,,,,Ward County,23585
G3801030,1990,Wells,103,,4,9999,,9999,2,North Dakota,38,,,,Wells County,2869
G3801050,1990,Williams,105,,4,9999,,9999,2,North Dakota,38,,,,Williams County,10180
G3900010,1990,Adams,1,,3,9999,,9999,2,Ohio,39,,,,Adams County,10237
G3900030,1990,Allen,3,,3,4320,,9999,2,Ohio,39,,,,Allen County,42758
G3900050,1990,Ashland,5,,3,9999,,9999,2,Ohio,39,,,,Ashland County,18139
G3900070,1990,Ashtabula,7,,3,9999,,9999,2,Ohio,39,,,,Ashtabula County,41214
G3900090,1990,Athens,9,,3,9999,,9999,2,Ohio,39,,,,Athens County,21737
G3900110,1990,Auglaize,11,,3,4320,,9999,2,Ohio,39,,,,Auglaize County,16907
G3900130,1990,Belmont,13,,3,9000,,9999,2,Ohio,39,,,,Belmont County,30575
G3900150,1990,Brown,15,,3,9999,,9999,2,Ohio,39,,,,Brown County,13720
G3900170,1990,Butler,17,,3,1642,,3200,2,Ohio,39,,,,Butler County,110353
G3900190,1990,Carroll,19,,3,1320,,9999,2,Ohio,39,,,,Carroll County,11536
G3900210,1990,Champaign,21,,3,9999,,9999,2,Ohio,39,,,,Champaign County,14030
G3900230,1990,Clark,23,,3,2000,,9999,2,Ohio,39,,,,Clark County,58377
G3900250,1990,Clermont,25,,3,1642,,1640,2,Ohio,39,,,,Clermont County,55315
G3900270,1990,Clinton,27,,3,9999,,9999,2,Ohio,39,,,,Clinton County,13740
G3900290,1990,Columbiana,29,,3,9999,,9999,2,Ohio,39,,,,Columbiana County,44035
G3900310,1990,Coshocton,31,,3,9999,,9999,2,Ohio,39,,,,Coshocton County,14964
G3900330,1990,Crawford,33,,3,9999,,9999,2,Ohio,39,,,,Crawford County,19514
G3900350,1990,Cuyahoga,35,,3,1692,,1680,2,Ohio,39,,,,Cuyahoga County,604538
G3900370,1990,Darke,37,,3,9999,,9999,2,Ohio,39,,,,Darke County,20338
G3900390,1990,Defiance,39,,3,9999,,9999,2,Ohio,39,,,,Defiance County,14737
G3900410,1990,Delaware,41,,3,1840,,9999,2,Ohio,39,,,,Delaware County,24377
G3900430,1990,Erie,43,,3,9999,,9999,2,Ohio,39,,,,Erie County,32827
G3900450,1990,Fairfield,45,,3,1840,,9999,2,Ohio,39,,,,Fairfield County,39014
G3900470,1990,Fayette,47,,3,9999,,9999,2,Ohio,39,,,,Fayette County,10816
G3900490,1990,Franklin,49,,3,1840,,9999,2,Ohio,39,,,,Franklin County,405418
G3900510,1990,Fulton,51,,3,8400,,9999,2,Ohio,39,,,,Fulton County,14095
G3900530,1990,Gallia,53,,3,9999,,9999,2,Ohio,39,,,,Gallia County,12564
G3900550,1990,Geauga,55,,3,1692,,1680,2,Ohio,39,,,,Geauga County,27922
G3900570,1990,Greene,57,,3,2000,,9999,2,Ohio,39,,,,Greene County,50238
G3900590,1990,Guernsey,59,,3,9999,,9999,2,Ohio,39,,,,Guernsey County,17262
G3900610,1990,Hamilton,61,,3,1642,,1640,2,Ohio,39,,,,Hamilton County,361421
G3900630,1990,Hancock,63,,3,9999,,9999,2,Ohio,39,,,,Hancock County,26107
G3900650,1990,Hardin,65,,3,9999,,9999,2,Ohio,39,,,,Hardin County,11976
G3900670,1990,Harrison,67,,3,9999,,9999,2,Ohio,39,,,,Harrison County,7301
G3900690,1990,Henry,69,,3,9999,,9999,2,Ohio,39,,,,Henry County,11000
G3900710,1990,Highland,71,,3,9999,,9999,2,Ohio,39,,,,Highland County,14842
G3900730,1990,Hocking,73,,3,9999,,9999,2,Ohio,39,,,,Hocking County,10481
G3900750,1990,Holmes,75,,3,9999,,9999,2,Ohio,39,,,,Holmes County,10007
G3900770,1990,Huron,77,,3,9999,,9999,2,Ohio,39,,,,Huron County,21382
G3900790,1990,Jackson,79,,3,9999,,9999,2,Ohio,39,,,,Jackson County,12452
G3900810,1990,Jefferson,81,,3,8080,,9999,2,Ohio,39,,,,Jefferson County,33911
G3900830,1990,Knox,83,,3,9999,,9999,2,Ohio,39,,,,Knox County,18508
G3900850,1990,Lake,85,,3,1692,,1680,2,Ohio,39,,,,Lake County,83194
G3900870,1990,Lawrence,87,,3,3400,,9999,2,Ohio,39,,,,Lawrence County,24788
G3900890,1990,Licking,89,,3,1840,,9999,2,Ohio,39,,,,Licking County,50032
G3900910,1990,Logan,91,,3,9999,,9999,2,Ohio,39,,,,Logan County,19473
G3900930,1990,Lorain,93,,3,1692,,4440,2,Ohio,39,,,,Lorain County,99937
G3900950,1990,Lucas,95,,3,8400,,9999,2,Ohio,39,,,,Lucas County,191388
G3900970,1990,Madison,97,,3,1840,,9999,2,Ohio,39,,,,Madison County,12621
G3900990,1990,Mahoning,99,,3,9320,,9999,2,Ohio,39,,,,Mahoning County,107915
G3901010,1990,Marion,101,,3,9999,,9999,2,Ohio,39,,,,Marion County,25149
G3901030,1990,Medina,103,,3,1692,,1680,2,Ohio,39,,,,Medina County,43330
G3901050,1990,Meigs,105,,3,9999,,9999,2,Ohio,39,,,,Meigs County,9795
G3901070,1990,Mercer,107,,3,9999,,9999,2,Ohio,39,,,,Mercer County,14969
G3901090,1990,Miami,109,,3,2000,,9999,2,Ohio,39,,,,Miami County,35985
G3901110,1990,Monroe,111,,3,9999,,9999,2,Ohio,39,,,,Monroe County,6567
G3901130,1990,Montgomery,113,,3,2000,,9999,2,Ohio,39,,,,Montgomery County,240820
G3901150,1990,Morgan,115,,3,9999,,9999,2,Ohio,39,,,,Morgan County,6681
G3901170,1990,Morrow,117,,3,9999,,9999,2,Ohio,39,,,,Morrow County,10312
G3901190,1990,Muskingum,119,,3,9999,,9999,2,Ohio,39,,,,Muskingum County,33029
G3901210,1990,Noble,121,,3,9999,,9999,2,Ohio,39,,,,Noble County,4998
G3901230,1990,Ottawa,123,,3,9999,,9999,2,Ohio,39,,,,Ottawa County,23340
G3901250,1990,Paulding,125,,3,9999,,9999,2,Ohio,39,,,,Paulding County,7951
G3901270,1990,Perry,127,,3,9999,,9999,2,Ohio,39,,,,Perry County,12260
G3901290,1990,Pickaway,129,,3,1840,,9999,2,Ohio,39,,,,Pickaway County,16385
G3901310,1990,Pike,131,,3,9999,,9999,2,Ohio,39,,,,Pike County,9722
G3901330,1990,Portage,133,,3,1692,,80,2,Ohio,39,,,,Portage County,52299
G3901350,1990,Preble,135,,3,9999,,9999,2,Ohio,39,,,,Preble County,15174
G3901370,1990,Putnam,137,,3,9999,,9999,2,Ohio,39,,,,Putnam County,11600
G3901390,1990,Richland,139,,3,4800,,9999,2,Ohio,39,,,,Richland County,50350
G3901410,1990,Ross,141,,3,9999,,9999,2,Ohio,39,,,,Ross County,26173
G3901430,1990,Sandusky,143,,3,9999,,9999,2,Ohio,39,,,,Sandusky County,23753
G3901450,1990,Scioto,145,,3,9999,,9999,2,Ohio,39,,,,Scioto County,32408
G3901470,1990,Seneca,147,,3,9999,,9999,2,Ohio,39,,,,Seneca County,22473
G3901490,1990,Shelby,149,,3,9999,,9999,2,Ohio,39,,,,Shelby County,16509
G3901510,1990,Stark,151,,3,1320,,9999,2,Ohio,39,,,,Stark County,146910
G3901530,1990,Summit,153,,3,1692,,80,2,Ohio,39,,,,Summit County,211477
G3901550,1990,Trumbull,155,,3,9320,,9999,2,Ohio,39,,,,Trumbull County,90533
G3901570,1990,Tuscarawas,157,,3,9999,,9999,2,Ohio,39,,,,Tuscarawas County,33982
G3901590,1990,Union,159,,3,1840,,9999,2,Ohio,39,,,,Union County,11599
G3901610,1990,Van Wert,161,,3,9999,,9999,2,Ohio,39,,,,Van Wert County,11998
G3901630,1990,Vinton,163,,3,9999,,9999,2,Ohio,39,,,,Vinton County,4856
G3901650,1990,Warren,165,,3,1642,,1640,2,Ohio,39,,,,Warren County,40636
G3901670,1990,Washington,167,,3,6020,,9999,2,Ohio,39,,,,Washington County,25752
G3901690,1990,Wayne,169,,3,9999,,9999,2,Ohio,39,,,,Wayne County,37036
G3901710,1990,Williams,171,,3,9999,,9999,2,Ohio,39,,,,Williams County,14745
G3901730,1990,Wood,173,,3,8400,,9999,2,Ohio,39,,,,Wood County,41760
G3901750,1990,Wyandot,175,,3,9999,,9999,2,Ohio,39,,,,Wyandot County,8596
G4000010,1990,Adair,1,,7,9999,,9999,3,Oklahoma,40,,,,Adair County,7124
G4000030,1990,Alfalfa,3,,7,9999,,9999,3,Oklahoma,40,,,,Alfalfa County,3357
G4000050,1990,Atoka,5,,7,9999,,9999,3,Oklahoma,40,,,,Atoka County,5110
G4000070,1990,Beaver,7,,7,9999,,9999,3,Oklahoma,40,,,,Beaver County,2923
G4000090,1990,Beckham,9,,7,9999,,9999,3,Oklahoma,40,,,,Beckham County,9117
G4000110,1990,Blaine,11,,7,9999,,9999,3,Oklahoma,40,,,,Blaine County,5729
G4000130,1990,Bryan,13,,7,9999,,9999,3,Oklahoma,40,,,,Bryan County,14875
G4000150,1990,Caddo,15,,7,9999,,9999,3,Oklahoma,40,,,,Caddo County,13191
G4000170,1990,Canadian,17,,7,5880,,9999,3,Oklahoma,40,,,,Canadian County,28560
G4000190,1990,Carter,19,,7,9999,,9999,3,Oklahoma,40,,,,Carter County,19201
G4000210,1990,Cherokee,21,,7,9999,,9999,3,Oklahoma,40,,,,Cherokee County,15935
G4000230,1990,Choctaw,23,,7,9999,,9999,3,Oklahoma,40,,,,Choctaw County,6844
G4000250,1990,Cimarron,25,,7,9999,,9999,3,Oklahoma,40,,,,Cimarron County,1690
G4000270,1990,Cleveland,27,,7,5880,,9999,3,Oklahoma,40,,,,Cleveland County,71038
G4000290,1990,Coal,29,,7,9999,,9999,3,Oklahoma,40,,,,Coal County,2725
G4000310,1990,Comanche,31,,7,4200,,9999,3,Oklahoma,40,,,,Comanche County,43589
G4000330,1990,Cotton,33,,7,9999,,9999,3,Oklahoma,40,,,,Cotton County,3152
G4000350,1990,Craig,35,,7,9999,,9999,3,Oklahoma,40,,,,Craig County,6041
G4000370,1990,Creek,37,,7,8560,,9999,3,Oklahoma,40,,,,Creek County,25143
G4000390,1990,Custer,39,,7,9999,,9999,3,Oklahoma,40,,,,Custer County,11636
G4000410,1990,Delaware,41,,7,9999,,9999,3,Oklahoma,40,,,,Delaware County,16808
G4000430,1990,Dewey,43,,7,9999,,9999,3,Oklahoma,40,,,,Dewey County,2733
G4000450,1990,Ellis,45,,7,9999,,9999,3,Oklahoma,40,,,,Ellis County,2449
G4000470,1990,Garfield,47,,7,2340,,9999,3,Oklahoma,40,,,,Garfield County,26502
G4000490,1990,Garvin,49,,7,9999,,9999,3,Oklahoma,40,,,,Garvin County,11932
G4000510,1990,Grady,51,,7,9999,,9999,3,Oklahoma,40,,,,Grady County,17788
G4000530,1990,Grant,53,,7,9999,,9999,3,Oklahoma,40,,,,Grant County,2955
G4000550,1990,Greer,55,,7,9999,,9999,3,Oklahoma,40,,,,Greer County,3126
G4000570,1990,Harmon,57,,7,9999,,9999,3,Oklahoma,40,,,,Harmon County,1793
G4000590,1990,Harper,59,,7,9999,,9999,3,Oklahoma,40,,,,Harper County,2077
G4000610,1990,Haskell,61,,7,9999,,9999,3,Oklahoma,40,,,,Haskell County,5138
G4000630,1990,Hughes,63,,7,9999,,9999,3,Oklahoma,40,,,,Hughes County,6021
G4000650,1990,Jackson,65,,7,9999,,9999,3,Oklahoma,40,,,,Jackson County,12125
G4000670,1990,Jefferson,67,,7,9999,,9999,3,Oklahoma,40,,,,Jefferson County,3522
G4000690,1990,Johnston,69,,7,9999,,9999,3,Oklahoma,40,,,,Johnston County,4478
G4000710,1990,Kay,71,,7,9999,,9999,3,Oklahoma,40,,,,Kay County,22456
G4000730,1990,Kingfisher,73,,7,9999,,9999,3,Oklahoma,40,,,,Kingfisher County,5791
G4000750,1990,Kiowa,75,,7,9999,,9999,3,Oklahoma,40,,,,Kiowa County,5645
G4000770,1990,Latimer,77,,7,9999,,9999,3,Oklahoma,40,,,,Latimer County,4303
G4000790,1990,Le Flore,79,,7,9999,,9999,3,Oklahoma,40,,,,Le Flore County,18029
G4000810,1990,Lincoln,81,,7,9999,,9999,3,Oklahoma,40,,,,Lincoln County,12302
G4000830,1990,Logan,83,,7,5880,,9999,3,Oklahoma,40,,,,Logan County,12277
G4000850,1990,Love,85,,7,9999,,9999,3,Oklahoma,40,,,,Love County,3583
G4000870,1990,McClain,87,,7,5880,,9999,3,Oklahoma,40,,,,McClain County,9300
G4000890,1990,McCurtain,89,,7,9999,,9999,3,Oklahoma,40,,,,McCurtain County,13828
G4000910,1990,McIntosh,91,,7,9999,,9999,3,Oklahoma,40,,,,McIntosh County,10708
G4000930,1990,Major,93,,7,9999,,9999,3,Oklahoma,40,,,,Major County,3855
G4000950,1990,Marshall,95,,7,9999,,9999,3,Oklahoma,40,,,,Marshall County,7389
G4000970,1990,Mayes,97,,7,9999,,9999,3,Oklahoma,40,,,,Mayes County,15470
G4000990,1990,Murray,99,,7,9999,,9999,3,Oklahoma,40,,,,Murray County,5742
G4001010,1990,Muskogee,101,,7,9999,,9999,3,Oklahoma,40,,,,Muskogee County,28882
G4001030,1990,Noble,103,,7,9999,,9999,3,Oklahoma,40,,,,Noble County,4894
G4001050,1990,Nowata,105,,7,9999,,9999,3,Oklahoma,40,,,,Nowata County,4534
G4001070,1990,Okfuskee,107,,7,9999,,9999,3,Oklahoma,40,,,,Okfuskee County,4894
G4001090,1990,Oklahoma,109,,7,5880,,9999,3,Oklahoma,40,,,,Oklahoma County,279340
G4001110,1990,Okmulgee,111,,7,9999,,9999,3,Oklahoma,40,,,,Okmulgee County,16431
G4001130,1990,Osage,113,,7,8560,,9999,3,Oklahoma,40,,,,Osage County,18196
G4001150,1990,Ottawa,115,,7,9999,,9999,3,Oklahoma,40,,,,Ottawa County,14064
G4001170,1990,Pawnee,117,,7,9999,,9999,3,Oklahoma,40,,,,Pawnee County,7407
G4001190,1990,Payne,119,,7,9999,,9999,3,Oklahoma,40,,,,Payne County,27381
G4001210,1990,Pittsburg,121,,7,9999,,9999,3,Oklahoma,40,,,,Pittsburg County,19433
G4001230,1990,Pontotoc,123,,7,9999,,9999,3,Oklahoma,40,,,,Pontotoc County,15094
G4001250,1990,Pottawatomie,125,,7,5880,,9999,3,Oklahoma,40,,,,Pottawatomie County,24528
G4001270,1990,Pushmataha,127,,7,9999,,9999,3,Oklahoma,40,,,,Pushmataha County,5190
G4001290,1990,Roger Mills,129,,7,9999,,9999,3,Oklahoma,40,,,,Roger Mills County,2048
G4001310,1990,Rogers,131,,7,8560,,9999,3,Oklahoma,40,,,,Rogers County,21455
G4001330,1990,Seminole,133,,7,9999,,9999,3,Oklahoma,40,,,,Seminole County,11404
G4001350,1990,Sequoyah,135,,7,2720,,9999,3,Oklahoma,40,,,,Sequoyah County,14314
G4001370,1990,Stephens,137,,7,9999,,9999,3,Oklahoma,40,,,,Stephens County,19675
G4001390,1990,Texas,139,,7,9999,,9999,3,Oklahoma,40,,,,Texas County,7328
G4001410,1990,Tillman,141,,7,9999,,9999,3,Oklahoma,40,,,,Tillman County,4704
G4001430,1990,Tulsa,143,,7,8560,,9999,3,Oklahoma,40,,,,Tulsa County,227834
G4001450,1990,Wagoner,145,,7,8560,,9999,3,Oklahoma,40,,,,Wagoner County,19262
